iso_code,date,country_name,total_doses,at_least_one_dose,fully_vaccinated,persons_booster_add_dose,date_accessed,date_week,is_latest_week_reported,manual_adjustment,is_data_error,to_remove,to_remove_1st,to_remove_2nd
NAM,2021-12-18,Namibia,632244.0,396439.0,334702.0,1270.0,2022-08-19,2021-12-24,1,1,0.0,0.0,0.0,0.0
NAM,2022-01-02,Namibia,643829.0,405254.0,344006.0,5983.0,2022-08-19,2022-01-07,1,1,0.0,0.0,0.0,0.0
NAM,2022-01-26,Namibia,773702.0,418004.0,356763.0,14159.0,2022-08-19,2022-01-28,1,1,0.0,0.0,0.0,0.0
NAM,2022-02-11,Namibia,787241.0,429742.0,365083.0,19162.0,2022-08-19,2022-02-11,1,1,0.0,0.0,0.0,0.0
NAM,2022-02-15,Namibia,802764.0,434330.0,368434.0,19162.0,2022-08-19,2022-02-18,1,1,0.0,0.0,0.0,0.0
NAM,2022-02-25,Namibia,814463.0,440661.0,373802.0,21402.0,2022-08-19,2022-02-25,1,1,0.0,0.0,0.0,0.0
NAM,2022-03-10,Namibia,814463.0,444529.0,378399.0,28545.0,2022-08-19,2022-03-11,1,1,0.0,0.0,0.0,0.0
NAM,2022-06-05,Namibia,825518.0,496475.0,426681.0,64392.0,2022-08-19,2022-06-10,1,1,0.0,0.0,0.0,0.0
NAM,2022-06-12,Namibia,825518.0,496475.0,426681.0,64392.0,2022-08-19,2022-06-17,1,1,0.0,0.0,0.0,0.0
NAM,2022-06-19,Namibia,825518.0,496475.0,426681.0,64392.0,2022-08-19,2022-06-24,1,1,0.0,0.0,0.0,0.0
NAM,2022-06-26,Namibia,825518.0,496475.0,426681.0,64392.0,2022-08-19,2022-07-01,1,1,0.0,0.0,0.0,0.0
NAM,2022-07-03,Namibia,847822.0,505902.0,435394.0,73590.0,2022-08-19,2022-07-08,1,1,0.0,0.0,0.0,0.0
NAM,2022-07-10,Namibia,856277.0,513856.0,443559.0,77273.0,2022-08-19,2022-07-15,1,1,0.0,0.0,0.0,0.0
NAM,2022-07-24,Namibia,879989.0,535335.0,462994.0,79366.0,2022-08-19,2022-07-29,1,1,0.0,0.0,0.0,0.0
NAM,2022-07-31,Namibia,903935.0,556375.0,482539.0,82629.0,2022-08-19,2022-08-05,1,1,0.0,0.0,0.0,0.0
NAM,2022-08-14,Namibia,915321.0,564138.0,489674.0,83527.0,2022-08-19,2022-08-19,1,1,0.0,0.0,0.0,0.0
NCL,2021-02-25,New Caledonia,4457.0,3432.0,1025.0,0.0,2022-08-19,2021-02-26,0,0,0.0,0.0,0.0,0.0
NCL,2021-03-04,New Caledonia,11494.0,8720.0,2774.0,0.0,2022-08-19,2021-03-05,0,0,0.0,0.0,0.0,0.0
NCL,2021-03-11,New Caledonia,13301.0,10130.0,3171.0,0.0,2022-08-19,2021-03-12,0,0,0.0,0.0,0.0,0.0
NCL,2021-03-18,New Caledonia,22670.0,17528.0,5142.0,0.0,2022-08-19,2021-03-19,0,0,0.0,0.0,0.0,0.0
NCL,2021-03-25,New Caledonia,26676.0,19940.0,6736.0,0.0,2022-08-19,2021-03-26,0,0,0.0,0.0,0.0,0.0
NCL,2021-04-01,New Caledonia,33763.0,23754.0,10009.0,0.0,2022-08-19,2021-04-02,0,0,0.0,0.0,0.0,0.0
NCL,2021-04-08,New Caledonia,41272.0,25485.0,15787.0,0.0,2022-08-19,2021-04-09,0,0,0.0,0.0,0.0,0.0
NCL,2021-04-15,New Caledonia,49934.0,30343.0,19591.0,0.0,2022-08-19,2021-04-16,0,0,0.0,0.0,0.0,0.0
NCL,2021-04-22,New Caledonia,58317.0,34978.0,23339.0,0.0,2022-08-19,2021-04-23,0,0,0.0,0.0,0.0,0.0
NCL,2021-04-29,New Caledonia,65132.0,40092.0,25040.0,0.0,2022-08-19,2021-04-30,0,0,0.0,0.0,0.0,0.0
NCL,2021-05-05,New Caledonia,67755.0,41364.0,26391.0,0.0,2022-08-19,2021-05-07,0,0,0.0,0.0,0.0,0.0
NCL,2021-06-07,New Caledonia,97974.0,53344.0,44630.0,0.0,2022-08-19,2021-06-11,0,0,0.0,0.0,0.0,0.0
NCL,2021-06-23,New Caledonia,108926.0,58049.0,50877.0,0.0,2022-08-19,2021-06-25,0,0,0.0,0.0,0.0,0.0
NCL,2021-06-28,New Caledonia,112142.0,59614.0,52528.0,0.0,2022-08-19,2021-07-02,0,0,0.0,0.0,0.0,0.0
NCL,2021-07-05,New Caledonia,115983.0,61019.0,54964.0,0.0,2022-08-19,2021-07-09,0,0,0.0,0.0,0.0,0.0
NCL,2021-07-12,New Caledonia,119787.0,63262.0,56525.0,0.0,2022-08-19,2021-07-16,0,0,0.0,0.0,0.0,0.0
NCL,2021-07-27,New Caledonia,127792.0,67314.0,60478.0,0.0,2022-08-19,2021-07-30,0,0,0.0,0.0,0.0,0.0
NCL,2021-08-06,New Caledonia,133804.0,70773.0,63031.0,0.0,2022-08-19,2021-08-06,0,0,0.0,0.0,0.0,0.0
NCL,2021-08-26,New Caledonia,149641.0,80691.0,68950.0,0.0,2022-08-19,2021-08-27,0,0,0.0,0.0,0.0,0.0
NCL,2021-09-01,New Caledonia,155640.0,84527.0,71113.0,0.0,2022-08-19,2021-09-03,0,0,0.0,0.0,0.0,0.0
NCL,2021-09-11,New Caledonia,175794.0,100429.0,75365.0,0.0,2022-08-19,2021-09-17,0,0,0.0,0.0,0.0,0.0
NCL,2021-09-18,New Caledonia,206639.0,127184.0,79455.0,0.0,2022-08-19,2021-09-24,0,0,0.0,0.0,0.0,0.0
NCL,2021-09-25,New Caledonia,223248.0,140612.0,82636.0,0.0,2022-08-19,2021-10-01,0,0,0.0,0.0,0.0,0.0
NCL,2021-10-02,New Caledonia,251439.0,152951.0,98488.0,0.0,2022-08-19,2021-10-08,0,0,0.0,0.0,0.0,0.0
NCL,2021-10-09,New Caledonia,286196.0,163063.0,123133.0,0.0,2022-08-19,2021-10-15,0,0,0.0,0.0,0.0,0.0
NCL,2021-10-16,New Caledonia,312524.0,171401.0,141123.0,0.0,2022-08-19,2021-10-22,0,0,0.0,0.0,0.0,0.0
NCL,2021-10-24,New Caledonia,324466.0,174092.0,150374.0,0.0,2022-08-19,2021-10-29,0,0,0.0,0.0,0.0,0.0
NCL,2021-10-30,New Caledonia,333948.0,176189.0,157759.0,0.0,2022-08-19,2021-11-05,0,0,0.0,0.0,0.0,0.0
NCL,2021-11-06,New Caledonia,340002.0,177450.0,162552.0,0.0,2022-08-19,2021-11-12,0,0,0.0,0.0,0.0,0.0
NCL,2021-11-10,New Caledonia,342806.0,178199.0,164607.0,0.0,2022-08-19,2021-11-12,0,0,0.0,0.0,0.0,0.0
NCL,2021-11-19,New Caledonia,346980.0,179533.0,167447.0,0.0,2022-08-19,2021-11-19,0,0,0.0,0.0,0.0,0.0
NCL,2021-11-27,New Caledonia,350362.0,,169288.0,0.0,2022-08-19,2021-12-03,0,0,0.0,0.0,0.0,0.0
NCL,2021-12-03,New Caledonia,351877.0,181073.0,170804.0,0.0,2022-08-19,2021-12-03,0,0,0.0,0.0,0.0,0.0
NCL,2021-12-10,New Caledonia,354333.0,182049.0,172284.0,0.0,2022-08-19,2021-12-10,0,0,0.0,0.0,0.0,0.0
NCL,2021-12-18,New Caledonia,355717.0,182486.0,173231.0,0.0,2022-08-19,2021-12-24,0,0,0.0,0.0,0.0,0.0
NCL,2021-12-26,New Caledonia,356899.0,182858.0,174041.0,0.0,2022-08-19,2021-12-31,0,0,0.0,0.0,0.0,0.0
NCL,2022-01-08,New Caledonia,359440.0,184072.0,175368.0,0.0,2022-08-19,2022-01-14,0,0,0.0,0.0,0.0,0.0
NCL,2022-01-15,New Caledonia,360890.0,184796.0,176094.0,0.0,2022-08-19,2022-01-21,0,0,0.0,0.0,0.0,0.0
NCL,2022-01-23,New Caledonia,362095.0,185508.0,176587.0,0.0,2022-08-19,2022-01-28,0,0,0.0,0.0,0.0,0.0
NCL,2022-01-29,New Caledonia,363290.0,186200.0,177090.0,0.0,2022-08-19,2022-02-04,0,0,0.0,0.0,0.0,0.0
NCL,2022-02-05,New Caledonia,364195.0,186534.0,177661.0,0.0,2022-08-19,2022-02-11,0,0,0.0,0.0,0.0,0.0
NCL,2022-02-13,New Caledonia,365039.0,186918.0,178121.0,0.0,2022-08-19,2022-02-18,0,0,0.0,0.0,0.0,0.0
NCL,2022-02-19,New Caledonia,366169.0,187385.0,178784.0,0.0,2022-08-19,2022-02-25,0,0,0.0,0.0,0.0,0.0
NCL,2022-03-05,New Caledonia,367291.0,187823.0,179468.0,0.0,2022-08-19,2022-03-11,0,0,0.0,0.0,0.0,0.0
NCL,2022-03-09,New Caledonia,455721.0,187857.0,179523.0,88341.0,2022-08-19,2022-03-11,0,0,0.0,0.0,0.0,0.0
NCL,2022-03-24,New Caledonia,458031.0,187975.0,179854.0,90202.0,2022-08-19,2022-03-25,0,0,0.0,0.0,0.0,0.0
NCL,2022-03-28,New Caledonia,458085.0,188003.0,179880.0,90202.0,2022-08-19,2022-04-01,0,0,0.0,0.0,0.0,0.0
NCL,2022-04-18,New Caledonia,458241.0,188078.0,179961.0,90202.0,2022-08-19,2022-04-22,0,0,0.0,0.0,0.0,0.0
NCL,2022-04-25,New Caledonia,458300.0,188104.0,179994.0,90202.0,2022-08-19,2022-04-29,0,0,0.0,0.0,0.0,0.0
NCL,2022-05-02,New Caledonia,459742.0,188146.0,180038.0,91558.0,2022-08-19,2022-05-06,0,0,0.0,0.0,0.0,0.0
NCL,2022-05-10,New Caledonia,460435.0,188212.0,180083.0,92140.0,2022-08-19,2022-05-13,0,0,0.0,0.0,0.0,0.0
NCL,2022-05-17,New Caledonia,460894.0,188298.0,180161.0,92435.0,2022-08-19,2022-05-20,0,0,0.0,0.0,0.0,0.0
NCL,2022-05-24,New Caledonia,460985.0,188325.0,180201.0,92459.0,2022-08-19,2022-05-27,0,0,0.0,0.0,0.0,0.0
NCL,2022-06-06,New Caledonia,461391.0,188346.0,180239.0,92806.0,2022-08-19,2022-06-10,0,0,0.0,0.0,0.0,0.0
NCL,2022-06-13,New Caledonia,461499.0,188380.0,180313.0,92806.0,2022-08-19,2022-06-17,0,0,0.0,0.0,0.0,0.0
NCL,2022-06-20,New Caledonia,461856.0,188411.0,180351.0,93094.0,2022-08-19,2022-06-24,0,0,0.0,0.0,0.0,0.0
NER,2021-04-05,Niger,3886.0,0.0,0.0,0.0,2022-08-19,2021-04-09,0,1,0.0,0.0,0.0,0.0
NER,2021-04-12,Niger,5320.0,5320.0,0.0,0.0,2022-08-19,2021-04-16,0,1,0.0,0.0,0.0,0.0
NER,2021-04-14,Niger,5320.0,5320.0,0.0,0.0,2022-08-19,2021-04-16,0,1,0.0,0.0,0.0,0.0
NER,2021-04-19,Niger,7946.0,7946.0,0.0,0.0,2022-08-19,2021-04-23,0,1,0.0,0.0,0.0,0.0
NER,2021-04-21,Niger,7946.0,7946.0,0.0,0.0,2022-08-19,2021-04-23,0,1,0.0,0.0,0.0,0.0
NER,2021-04-26,Niger,9562.0,9562.0,1400.0,0.0,2022-08-19,2021-04-30,0,1,0.0,0.0,0.0,0.0
NER,2021-04-27,Niger,9562.0,9562.0,1400.0,0.0,2022-08-19,2021-04-30,0,1,0.0,0.0,0.0,0.0
NER,2021-04-28,Niger,9562.0,9562.0,2137.0,0.0,2022-08-19,2021-04-30,0,1,0.0,0.0,0.0,0.0
NER,2021-05-03,Niger,16081.0,10512.0,5569.0,0.0,2022-08-19,2021-05-07,0,1,0.0,0.0,0.0,0.0
NER,2021-05-05,Niger,16081.0,10512.0,5569.0,0.0,2022-08-19,2021-05-07,0,1,0.0,0.0,0.0,0.0
NER,2021-05-10,Niger,49688.0,43760.0,5928.0,0.0,2022-08-19,2021-05-14,0,1,0.0,0.0,0.0,0.0
NER,2021-05-12,Niger,74106.0,68158.0,5947.0,0.0,2022-08-19,2021-05-14,0,1,0.0,0.0,0.0,0.0
NER,2021-05-14,Niger,89267.0,83216.0,6051.0,0.0,2022-08-19,2021-05-14,0,1,0.0,0.0,0.0,0.0
NER,2021-05-18,Niger,121626.0,115112.0,6514.0,0.0,2022-08-19,2021-05-21,0,1,0.0,0.0,0.0,0.0
NER,2021-05-21,Niger,134315.0,127213.0,6521.0,0.0,2022-08-19,2021-05-21,0,1,0.0,0.0,0.0,0.0
NER,2021-05-24,Niger,134315.0,127213.0,6521.0,0.0,2022-08-19,2021-05-28,0,1,0.0,0.0,0.0,0.0
NER,2021-05-26,Niger,159525.0,152582.0,6943.0,0.0,2022-08-19,2021-05-28,0,1,0.0,0.0,0.0,0.0
NER,2021-05-31,Niger,159525.0,152582.0,6943.0,0.0,2022-08-19,2021-06-04,0,1,0.0,0.0,0.0,0.0
NER,2021-06-08,Niger,180987.0,170716.0,10271.0,0.0,2022-08-19,2021-06-11,0,1,0.0,0.0,0.0,0.0
NER,2021-06-10,Niger,180987.0,170716.0,10271.0,0.0,2022-08-19,2021-06-11,0,1,0.0,0.0,0.0,0.0
NER,2021-06-14,Niger,186207.0,172812.0,13395.0,0.0,2022-08-19,2021-06-18,0,1,0.0,0.0,0.0,0.0
NER,2021-06-15,Niger,186207.0,172812.0,13395.0,0.0,2022-08-19,2021-06-18,0,1,0.0,0.0,0.0,0.0
NER,2021-06-17,Niger,186207.0,172812.0,13395.0,0.0,2022-08-19,2021-06-18,0,1,0.0,0.0,0.0,0.0
NER,2021-06-20,Niger,186207.0,172812.0,13395.0,0.0,2022-08-19,2021-06-25,0,1,0.0,0.0,0.0,0.0
NER,2021-06-24,Niger,255587.0,224803.0,30784.0,0.0,2022-08-19,2021-06-25,0,1,0.0,0.0,0.0,0.0
NER,2021-06-28,Niger,255587.0,224803.0,30784.0,0.0,2022-08-19,2021-07-02,0,1,0.0,0.0,0.0,0.0
NER,2021-07-19,Niger,401133.0,343170.0,57963.0,0.0,2022-08-19,2021-07-23,0,1,1.0,0.0,0.0,0.0
NER,2021-07-24,Niger,401133.0,343170.0,57963.0,0.0,2022-08-19,2021-07-30,0,1,0.0,0.0,0.0,0.0
NER,2021-07-26,Niger,401133.0,343170.0,57963.0,0.0,2022-08-19,2021-07-30,0,1,0.0,0.0,0.0,0.0
NER,2021-08-03,Niger,401133.0,343170.0,57963.0,0.0,2022-08-19,2021-08-06,0,1,0.0,0.0,0.0,0.0
NER,2021-08-09,Niger,425483.0,393293.0,74649.0,0.0,2022-08-19,2021-08-13,0,1,0.0,0.0,0.0,0.0
NER,2021-08-16,Niger,485954.0,401272.0,84682.0,0.0,2022-08-19,2021-08-20,0,1,0.0,0.0,0.0,0.0
NER,2021-08-20,Niger,485954.0,401272.0,84682.0,0.0,2022-08-19,2021-08-20,0,1,0.0,0.0,0.0,0.0
NER,2021-08-23,Niger,490549.0,404104.0,86445.0,0.0,2022-08-19,2021-08-27,0,1,0.0,0.0,0.0,0.0
NER,2021-09-20,Niger,512294.0,405918.0,106376.0,0.0,2022-08-19,2021-09-24,0,1,1.0,0.0,0.0,0.0
NER,2021-09-22,Niger,512294.0,405918.0,106376.0,0.0,2022-08-19,2021-09-24,0,1,0.0,0.0,0.0,0.0
NER,2021-09-29,Niger,533899.0,405978.0,127921.0,0.0,2022-08-19,2021-10-01,0,1,0.0,0.0,0.0,0.0
NER,2021-10-10,Niger,646086.0,429471.0,216615.0,0.0,2022-08-19,2021-10-15,0,1,0.0,0.0,0.0,0.0
NER,2021-10-15,Niger,803146.0,479613.0,323533.0,0.0,2022-08-19,2021-10-15,0,1,0.0,0.0,0.0,0.0
NER,2021-10-27,Niger,896106.0,498894.0,397212.0,0.0,2022-08-19,2021-10-29,0,1,0.0,0.0,0.0,0.0
NER,2021-10-29,Niger,896106.0,498894.0,397212.0,0.0,2022-08-19,2021-10-29,0,1,0.0,0.0,0.0,0.0
NER,2021-11-06,Niger,896106.0,498894.0,397212.0,0.0,2022-08-19,2021-11-12,0,1,0.0,0.0,0.0,0.0
NER,2021-11-14,Niger,963041.0,506083.0,456958.0,0.0,2022-08-19,2021-11-19,0,1,0.0,0.0,0.0,0.0
NER,2021-11-15,Niger,963041.0,506083.0,456958.0,0.0,2022-08-19,2021-11-19,0,1,0.0,0.0,0.0,0.0
NER,2021-11-19,Niger,963041.0,506083.0,456958.0,0.0,2022-08-19,2021-11-19,0,1,0.0,0.0,0.0,0.0
NER,2021-11-28,Niger,971636.0,507223.0,464413.0,0.0,2022-08-19,2021-12-03,0,1,0.0,0.0,0.0,0.0
NER,2021-12-28,Niger,1716942.0,753567.0,963375.0,0.0,2022-08-19,2021-12-31,0,1,0.0,0.0,0.0,0.0
NER,2022-01-04,Niger,1716942.0,753567.0,963375.0,0.0,2022-08-19,2022-01-07,0,1,0.0,0.0,0.0,0.0
NER,2022-01-10,Niger,1778173.0,1424863.0,1010152.0,0.0,2022-08-19,2022-01-14,0,1,0.0,0.0,0.0,0.0
NER,2022-01-12,Niger,1778173.0,1424863.0,1010152.0,0.0,2022-08-19,2022-01-14,0,1,0.0,0.0,0.0,0.0
NER,2022-01-19,Niger,1778173.0,1424863.0,1010152.0,0.0,2022-08-19,2022-01-21,0,1,0.0,0.0,0.0,0.0
NER,2022-01-31,Niger,1798575.0,1442884.0,1025950.0,0.0,2022-08-19,2022-02-04,0,1,0.0,0.0,0.0,0.0
NER,2022-02-16,Niger,1804760.0,1447985.0,1030514.0,0.0,2022-08-19,2022-02-18,0,1,0.0,0.0,0.0,0.0
NER,2022-02-26,Niger,1840055.0,1474560.0,1049867.0,0.0,2022-08-19,2022-03-04,0,1,0.0,0.0,0.0,0.0
NER,2022-03-08,Niger,2674381.0,2175283.0,1541167.0,0.0,2022-08-19,2022-03-11,0,1,0.0,0.0,0.0,0.0
NER,2022-03-24,Niger,2681673.0,2180972.0,1545630.0,0.0,2022-08-19,2022-03-25,0,1,0.0,0.0,0.0,0.0
NER,2022-04-08,Niger,2689995.0,2188727.0,1547552.0,0.0,2022-08-19,2022-04-08,0,1,0.0,0.0,0.0,0.0
NER,2022-04-17,Niger,2692074.0,2190401.0,1548569.0,0.0,2022-08-19,2022-04-22,0,1,0.0,0.0,0.0,0.0
NER,2022-04-24,Niger,2692524.0,2190527.0,1549016.0,0.0,2022-08-19,2022-04-29,0,1,0.0,0.0,0.0,0.0
NER,2022-04-26,Niger,2692524.0,2190527.0,1549016.0,0.0,2022-08-19,2022-04-29,0,1,0.0,0.0,0.0,0.0
NER,2022-05-01,Niger,2692524.0,2190790.0,1549279.0,0.0,2022-08-19,2022-05-06,0,1,0.0,0.0,0.0,0.0
NER,2022-05-08,Niger,2692524.0,2190790.0,1549279.0,0.0,2022-08-19,2022-05-13,0,1,0.0,0.0,0.0,0.0
NER,2022-05-15,Niger,2692524.0,2190790.0,1549987.0,0.0,2022-08-19,2022-05-20,0,1,0.0,0.0,0.0,0.0
NER,2022-05-22,Niger,2694418.0,2192163.0,1550910.0,0.0,2022-08-19,2022-05-27,0,1,0.0,0.0,0.0,0.0
NER,2022-05-29,Niger,2696007.0,2193752.0,1552499.0,0.0,2022-08-19,2022-06-03,0,1,0.0,0.0,0.0,0.0
NER,2022-06-05,Niger,2703493.0,2198758.0,1556817.0,0.0,2022-08-19,2022-06-10,0,1,0.0,0.0,0.0,0.0
NER,2022-06-12,Niger,2703493.0,2198758.0,1556817.0,0.0,2022-08-19,2022-06-17,0,1,0.0,0.0,0.0,0.0
NER,2022-06-19,Niger,2703493.0,2198758.0,1556817.0,0.0,2022-08-19,2022-06-24,0,1,0.0,0.0,0.0,0.0
NER,2022-06-26,Niger,3530154.0,3330202.0,2603341.0,0.0,2022-08-19,2022-07-01,0,1,0.0,0.0,0.0,0.0
NER,2022-07-03,Niger,4364000.0,3619801.0,2861058.0,0.0,2022-08-19,2022-07-08,0,1,0.0,0.0,0.0,0.0
NER,2022-07-17,Niger,4394310.0,3647695.0,2888988.0,0.0,2022-08-19,2022-07-22,0,1,0.0,0.0,0.0,0.0
NER,2022-07-31,Niger,4532244.0,3750520.0,2986249.0,0.0,2022-08-19,2022-08-05,0,1,0.0,0.0,0.0,0.0
NGA,2021-03-09,Nigeria,80.0,,0.0,0.0,2022-08-19,2021-03-12,1,0,0.0,0.0,0.0,0.0
NGA,2021-03-24,Nigeria,235155.0,0.0,0.0,0.0,2022-08-19,2021-03-26,1,0,0.0,0.0,0.0,0.0
NGA,2021-03-26,Nigeria,638291.0,0.0,0.0,0.0,2022-08-19,2021-03-26,1,0,0.0,0.0,0.0,0.0
NGA,2021-04-05,Nigeria,923623.0,0.0,0.0,0.0,2022-08-19,2021-04-09,1,0,0.0,0.0,0.0,0.0
NGA,2021-04-12,Nigeria,966205.0,966205.0,0.0,0.0,2022-08-19,2021-04-16,1,0,0.0,0.0,0.0,0.0
NGA,2021-04-14,Nigeria,966205.0,966205.0,0.0,0.0,2022-08-19,2021-04-16,1,0,0.0,0.0,0.0,0.0
NGA,2021-04-19,Nigeria,966205.0,966205.0,0.0,0.0,2022-08-19,2021-04-23,1,0,0.0,0.0,0.0,0.0
NGA,2021-04-21,Nigeria,1126006.0,1126006.0,0.0,0.0,2022-08-19,2021-04-23,1,0,0.0,0.0,0.0,0.0
NGA,2021-04-26,Nigeria,1143600.0,1143600.0,0.0,0.0,2022-08-19,2021-04-30,1,0,0.0,0.0,0.0,0.0
NGA,2021-04-27,Nigeria,1143600.0,1143600.0,0.0,0.0,2022-08-19,2021-04-30,1,0,0.0,0.0,0.0,0.0
NGA,2021-04-28,Nigeria,1188839.0,1188839.0,0.0,0.0,2022-08-19,2021-04-30,1,0,0.0,0.0,0.0,0.0
NGA,2021-05-03,Nigeria,1188839.0,1188839.0,0.0,0.0,2022-08-19,2021-05-07,1,0,0.0,0.0,0.0,0.0
NGA,2021-05-05,Nigeria,1266742.0,1266742.0,0.0,0.0,2022-08-19,2021-05-07,1,0,0.0,0.0,0.0,0.0
NGA,2021-05-10,Nigeria,1266742.0,1266742.0,0.0,0.0,2022-08-19,2021-05-14,1,0,0.0,0.0,0.0,0.0
NGA,2021-05-12,Nigeria,1418449.0,1418449.0,0.0,0.0,2022-08-19,2021-05-14,1,0,0.0,0.0,0.0,0.0
NGA,2021-05-14,Nigeria,1457246.0,1457246.0,0.0,0.0,2022-08-19,2021-05-14,1,0,0.0,0.0,0.0,0.0
NGA,2021-05-18,Nigeria,1457632.0,1457632.0,0.0,0.0,2022-08-19,2021-05-21,1,0,0.0,0.0,0.0,0.0
NGA,2021-05-21,Nigeria,1557051.0,1557051.0,0.0,0.0,2022-08-19,2021-05-21,1,0,0.0,0.0,0.0,0.0
NGA,2021-05-24,Nigeria,1557051.0,1557051.0,0.0,0.0,2022-08-19,2021-05-28,1,0,0.0,0.0,0.0,0.0
NGA,2021-05-26,Nigeria,1618551.0,1618551.0,0.0,0.0,2022-08-19,2021-05-28,1,0,0.0,0.0,0.0,0.0
NGA,2021-05-31,Nigeria,1637078.0,1637078.0,0.0,0.0,2022-08-19,2021-06-04,1,0,0.0,0.0,0.0,0.0
NGA,2021-06-08,Nigeria,1985976.0,1700890.0,285086.0,0.0,2022-08-19,2021-06-11,1,0,0.0,0.0,0.0,0.0
NGA,2021-06-10,Nigeria,2151362.0,1739801.0,411561.0,0.0,2022-08-19,2021-06-11,1,0,0.0,0.0,0.0,0.0
NGA,2021-06-14,Nigeria,2300488.0,1777591.0,522897.0,0.0,2022-08-19,2021-06-18,1,0,0.0,0.0,0.0,0.0
NGA,2021-06-15,Nigeria,2326963.0,1785140.0,541823.0,0.0,2022-08-19,2021-06-18,1,0,0.0,0.0,0.0,0.0
NGA,2021-06-17,Nigeria,2326963.0,1785140.0,541823.0,0.0,2022-08-19,2021-06-18,1,0,0.0,0.0,0.0,0.0
NGA,2021-06-20,Nigeria,2909674.0,2020546.0,889128.0,0.0,2022-08-19,2021-06-25,1,0,0.0,0.0,0.0,0.0
NGA,2021-06-24,Nigeria,3104802.0,2099568.0,1005234.0,0.0,2022-08-19,2021-06-25,1,0,0.0,0.0,0.0,0.0
NGA,2021-06-28,Nigeria,3397472.0,2241662.0,1155810.0,0.0,2022-08-19,2021-07-02,1,0,0.0,0.0,0.0,0.0
NGA,2021-07-05,Nigeria,3832459.0,2476637.0,1355822.0,0.0,2022-08-19,2021-07-09,1,0,0.0,0.0,0.0,0.0
NGA,2021-07-12,Nigeria,3938945.0,2534205.0,1404740.0,0.0,2022-08-19,2021-07-16,1,0,0.0,0.0,0.0,0.0
NGA,2021-07-13,Nigeria,3938945.0,2534205.0,1404740.0,0.0,2022-08-19,2021-07-16,1,0,0.0,0.0,0.0,0.0
NGA,2021-07-19,Nigeria,3938945.0,2546599.0,1416406.0,0.0,2022-08-19,2021-07-23,1,0,0.0,0.0,0.0,0.0
NGA,2021-07-24,Nigeria,3938945.0,2546599.0,1416406.0,0.0,2022-08-19,2021-07-30,1,0,0.0,0.0,0.0,0.0
NGA,2021-07-26,Nigeria,3938945.0,2546599.0,1416406.0,0.0,2022-08-19,2021-07-30,1,0,0.0,0.0,0.0,0.0
NGA,2021-08-03,Nigeria,3938945.0,2546599.0,1416406.0,0.0,2022-08-19,2021-08-06,1,0,0.0,0.0,0.0,0.0
NGA,2021-08-09,Nigeria,3967013.0,2550390.0,1416623.0,0.0,2022-08-19,2021-08-13,1,0,0.0,0.0,0.0,0.0
NGA,2021-08-16,Nigeria,3967013.0,2550390.0,1416623.0,0.0,2022-08-19,2021-08-20,1,0,0.0,0.0,0.0,0.0
NGA,2021-08-20,Nigeria,3967013.0,2550390.0,1416623.0,0.0,2022-08-19,2021-08-20,1,0,0.0,0.0,0.0,0.0
NGA,2021-08-23,Nigeria,3967013.0,2550390.0,1416623.0,0.0,2022-08-19,2021-08-27,1,0,0.0,0.0,0.0,0.0
NGA,2021-08-28,Nigeria,4182515.0,2756203.0,1426312.0,0.0,2022-08-19,2021-09-03,1,0,0.0,0.0,0.0,0.0
NGA,2021-08-31,Nigeria,4432282.0,2994933.0,1437349.0,0.0,2022-08-19,2021-09-03,1,0,0.0,0.0,0.0,0.0
NGA,2021-09-05,Nigeria,5001836.0,3461713.0,1540123.0,0.0,2022-08-19,2021-09-10,1,0,0.0,0.0,0.0,0.0
NGA,2021-09-12,Nigeria,5712019.0,4024704.0,1687315.0,0.0,2022-08-19,2021-09-17,1,0,0.0,0.0,0.0,0.0
NGA,2021-09-15,Nigeria,5908092.0,4173989.0,1734103.0,0.0,2022-08-19,2021-09-17,1,0,0.0,0.0,0.0,0.0
NGA,2021-09-19,Nigeria,6186647.0,4415507.0,1771140.0,0.0,2022-08-19,2021-09-24,1,0,0.0,0.0,0.0,0.0
NGA,2021-09-25,Nigeria,6552979.0,4685526.0,1867453.0,0.0,2022-08-19,2021-10-01,1,0,0.0,0.0,0.0,0.0
NGA,2021-09-29,Nigeria,6852590.0,4842701.0,2009889.0,0.0,2022-08-19,2021-10-01,1,0,0.0,0.0,0.0,0.0
NGA,2021-10-05,Nigeria,7172356.0,4979408.0,2192948.0,0.0,2022-08-19,2021-10-08,1,0,0.0,0.0,0.0,0.0
NGA,2021-10-06,Nigeria,7273026.0,5030005.0,2243021.0,0.0,2022-08-19,2021-10-08,1,0,0.0,0.0,0.0,0.0
NGA,2021-10-12,Nigeria,7676012.0,5196052.0,2479960.0,0.0,2022-08-19,2021-10-15,1,0,0.0,0.0,0.0,0.0
NGA,2021-10-18,Nigeria,8188833.0,5427920.0,2760913.0,0.0,2022-08-19,2021-10-22,1,0,0.0,0.0,0.0,0.0
NGA,2021-10-23,Nigeria,8402127.0,5526303.0,2875824.0,0.0,2022-08-19,2021-10-29,1,0,0.0,0.0,0.0,0.0
NGA,2021-10-25,Nigeria,8538713.0,5588477.0,2950236.0,0.0,2022-08-19,2021-10-29,1,0,0.0,0.0,0.0,0.0
