ID_NUMBER,COUNTRY,YEAR,CONTRACTYEAR,VACCINECODE,PRESENTATION,DOSAGENUMBER,SWITCH_VACCINE,SWITCH_WHEN,MANUFACTURER,COMMERCIALNAME,PROCUR_NUMBER,PROCUR_AUTHORITY,PROCUR_MECHANISM,CONTRACTLENGTH,OTHER_REGISTERED,PRICE_PER_DOSE,CURRENCY,VAT,VATPERCENT,FINALCOMMENT,COUNTRYSOURCE,INCOTERM,FUNDINGSOURCE,GVT_FINANCED,LEG_COMMENT,LEG_CREATEDBY,LEG_MODIFIEDBY,LEG_DATESTAMP,SOURCE
,STP,2023,2022,COVID19,-4444,1.000000000,,,ND,Unknown Vaccine,-4444.000000000,,COVAX,-2222,,-4444.000000000,,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,STP,2023,2022,COVID19,-4444,1.000000000,,,ND,Unknown Vaccine,-4444.000000000,,OTHER,-2222,,-4444.000000000,,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,STP,2023,2022,COVID19,-4444,1.000000000,,,ND,Unknown Vaccine,-4444.000000000,,SELF_PROCUREMENT,-2222,,-4444.000000000,,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,STP,2023,2022,COVID19,-4444,1.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty,-4444.000000000,,-4444,-2222,,-4444.000000000,,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,STP,2023,2022,COVID19,-4444,1.000000000,,,SII,SII - Covishield,-4444.000000000,,-4444,-2222,,-4444.000000000,,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CYM,2023,2023,COVID19,VIAL,5.000000000,,,MOD,Spikevax XBB.1.5,500.000000000,NATIONAL_AUTHORITY,DONATION,-2222,No,-2222.000000000,,-4444,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CYM,2023,2023,COVID19,VIAL,5.000000000,,,PFIZER,Comirnaty Omicron XBB.1.5 ,2000.000000000,NATIONAL_AUTHORITY,DONATION,-2222,No,-2222.000000000,,-4444,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TLS,2023,2023,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,167040.000000000,NATIONAL_AUTHORITY,COVAX,-4444,-4444,-4444.000000000,USD,NO,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PNG,2023,2023,COVID19,-4444,1.000000000,-4444,,JVC,Janssen - Ad26.COV 2-S,252000.000000000,NATIONAL_AUTHORITY,COVAX,-2222,,7.500000000,USD,NO,0.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,USA,2023,2023,COVID19,VIAL,10.000000000,-4444,,PFIZER,COVID-19 Vaccine,1768780.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,68.610000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,USA,2023,2023,COVID19,VIAL,2.000000000,-4444,,NOV,COVID-19 Vaccine,137740.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,58.000000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,USA,2023,2023,COVID19,VIAL,10.000000000,-4444,,MOD,Moderna - Spikevax,2782430.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,84.760000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,USA,2023,2023,COVID19,PREFILLED_SERYNGE,10.000000000,-4444,,PFIZER,Comirnaty,184310.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,93.540000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PYF,2023,2023,COVID19,VIAL,20.000000000,,,PFIZER,COMIRNATY OMICRON XBB.1.5 INJ 3µG BORDEAUX,200.000000000,OTHER,OTHER,-2222,,-2222.000000000,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PYF,2023,2022,COVID19,VIAL,10.000000000,,,NOV,Novavax-NUVAXOVID,1000.000000000,OTHER,OTHER,-2222,,-2222.000000000,XPF,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PYF,2023,2022,COVID19,VIAL,6.000000000,,,PFIZER,"COMIRNATY 30µG DISPERSION INJECTABLE 0,3 ML/DOSE FL/6 DOSES 2.25ML -GRIS",3000.000000000,OTHER,OTHER,-2222,,-2222.000000000,XPF,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TUN,2023,2021,COVID19,-4444,1.000000000,-2222,-2222,ASTRAZENACA,AstraZeneca - Vaxzevria,-2222.000000000,-2222,COVAX,-2222,-2222,-2222.000000000,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TUN,2023,2021,COVID19,-4444,1.000000000,-2222,-2222,ASTRAZENACA,AstraZeneca - Vaxzevria,-2222.000000000,-2222,SELF_PROCUREMENT,-2222,-2222,-2222.000000000,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TUN,2023,2021,COVID19,-4444,1.000000000,-2222,-2222,BBIBP,Beijing CNBG - BBIBP-CorV,-2222.000000000,-2222,SELF_PROCUREMENT,-2222,-2222,-2222.000000000,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TUN,2023,2021,COVID19,-4444,1.000000000,-2222,-2222,GRI,,-2222.000000000,-2222,SELF_PROCUREMENT,-2222,-2222,-2222.000000000,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TUN,2023,2021,COVID19,-4444,1.000000000,-2222,-2222,MOD,Moderna - Spikevax,-2222.000000000,-2222,COVAX,-2222,-2222,-2222.000000000,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TUN,2023,2021,COVID19,-4444,1.000000000,-2222,-2222,PFIZER,Pfizer BioNTech - Comirnaty,-2222.000000000,-2222,COVAX,-2222,-2222,-2222.000000000,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TUN,2023,2021,COVID19,-4444,1.000000000,-2222,-2222,SII,SII - Covishield,-2222.000000000,-2222,SELF_PROCUREMENT,-2222,-2222,-2222.000000000,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TUN,2023,2021,COVID19,-4444,1.000000000,-2222,-2222,SINOVAC,Sinovac - CoronaVac,-2222.000000000,-2222,SELF_PROCUREMENT,-2222,-2222,-2222.000000000,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MLI,2023,2022,COVID19,-4444,1.000000000,-2222,-2222,OTHER,Janssen - Ad26.COV 2-S,3477600.000000000,,-4444,-2222,-2222,,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,KOR,2023,2023,COVID19,VIAL,1.000000000,-4444,,MOD,,7128480.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,KOR,2023,2023,COVID19,VIAL,5.000000000,-4444,,NOV,,504000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,KOR,2023,2023,COVID19,VIAL,6.000000000,-4444,,PFIZER,,11412480.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,JAM,2023,2023,COVID19,VIAL,1.000000000,-4444,-4444,PFIZER,Cominarty,45000.000000000,NATIONAL_AUTHORITY,PAHO_RF,ONE_YEAR,-4444,,USD,NO,-4444.000000000,Donation from US Government,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,SWE,2023,2023,COVID19,PREFILLED_SERYNGE,1.000000000,,,NOV,Nuvaxovid,280000.000000000,OTHER,OTHER,-2222,,-2222.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,SWE,2023,2022,COVID19,-4444,1.000000000,,,MOD,Moderna - Spikevax,976850.000000000,OTHER,OTHER,-2222,,-2222.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,SWE,2023,2022,COVID19,-4444,1.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty,4090560.000000000,OTHER,OTHER,-2222,,-2222.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,NLD,2023,2023,COVID19,VIAL,6.000000000,-4444,-2222,PFIZER,Comirnaty XBB 1.5 strain,3779520.000000000,NATIONAL_AUTHORITY,OTHER,FOUR_YEAR,-4444,-2222.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,NLD,2023,2023,COVID19,VIAL,10.000000000,-4444,-2222,NOV,Nuvaxovid,6000.000000000,NATIONAL_AUTHORITY,OTHER,TWO_YEAR,,-2222.000000000,EUR,YES,9.000000000,,NOT_COLLECTED,DAP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,BEL,2023,2021,COVID19,VIAL,10.000000000,-4444,-4444,MOD,Spikevax,793200.000000000,NATIONAL_AUTHORITY,OTHER,TWO_YEAR,-4444,-2222.000000000,EUR,YES,6.000000000,Procurement via APA European Commission. Contract ended in 2022 but there were still deliveries beginning of 2023,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,BEL,2023,2021,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Comirnaty XBB 1.5 ,3851520.000000000,NATIONAL_AUTHORITY,OTHER,FIVE_YEAR,yes,-2222.000000000,EUR,YES,6.000000000,"Comirnaty XBB 1,5 (for fall vacination 2023); Comirnaty, Comirnaty Original/Omicron BA.1 , Comirnaty Original/Omicron BA.4-5 not available anymore since September 2023. Procurement via APA European Commission. ",NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,BEL,2023,2022,COVID19,VIAL,10.000000000,-4444,-4444,HIP,Bimervax,10000.000000000,NATIONAL_AUTHORITY,OTHER,TWO_YEAR,yes,-2222.000000000,EUR,YES,6.000000000,Procurement via APA European Commission.,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,BEL,2023,2020,COVID19,TWO_VIAL_SET,10.000000000,-4444,-4444,SPSA,Vidprevtyn Beta,117600.000000000,NATIONAL_AUTHORITY,OTHER,TWO_YEAR,-4444,-2222.000000000,EUR,YES,6.000000000,Manufacturer is GSK-Sanofi. Procurement via APA European Commission.  Contract ended in 2022 but there were still deliveries beginning of 2023. ,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,AGO,2023,2023,COVID19,VIAL,6.000000000,,,PFIZER,Pfizer,11400000.000000000,OTHER,UNICEF_SD,ONE_YEAR,,1.840000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,IND,2023,2023,COVID19,-4444,1.000000000,-4444,-4444,BBI,Bharat - Covaxin,-2222.000000000,-4444,-4444,-2222,-4444,-2222.000000000,-4444,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,IND,2023,2023,COVID19,-4444,1.000000000,-4444,-4444,SII,SII - Covishield,-2222.000000000,-4444,-4444,-2222,-4444,-2222.000000000,-4444,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BRA,2023,2023,COVID19,-4444,1.000000000,-4444,-4444,ASTRAZENACA,-4444,-2222.000000000,-4444,COVAX,-2222,-4444,-4444.000000000,-4444,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BRA,2023,2023,COVID19,-4444,1.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty,12000000.000000000,NATIONAL_AUTHORITY,COVAX,-2222,Sim,-4444.000000000,-4444,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GRD,2023,2022,COVID19,-4444,1.000000000,-4444,-4444,JVC,Janssen - Ad26.COV 2-S,2400.000000000,NATIONAL_AUTHORITY,PAHO_RF,-2222,-4444,7.500000000,USD,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GTM,2023,2023,COVID19,VIAL,1.000000000,-4444,-4444,MOD,VACUNA COVID-19,103680.000000000,-4444,DONATION,SINGLE_DELIVERY,-4444,124.460000000,GTQ,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GTM,2023,2023,COVID19,VIAL,1.000000000,-4444,-4444,PFIZER,-4444,0.000000000,-2222,-4444,-2222,-2222,-4444.000000000,-4444,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BDI,2023,2021,COVID19,VIAL,5.000000000,-2222,-2222,JVC,Janssen Vaccines ,151200.000000000,OTHER,UNICEF_SD,FIVEPLUS_YEAR,-2222,75.000000000,USD,NO,-4444.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MDG,2023,2023,COVID19,-4444,1.000000000,-2222,-4444,ASTRAZENACA,AstraZeneca - Vaxzevria,0.000000000,-4444,-4444,-2222,-4444,4.000000000,USD,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MDG,2023,2023,COVID19,-4444,1.000000000,-2222,-2222,BBIBP,Beijing CNBG - BBIBP-CorV,0.000000000,-2222,-4444,-2222,-2222,5.500000000,USD,-2222,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MDG,2023,2023,COVID19,-4444,1.000000000,-2222,-2222,JVC,Janssen - Ad26.COV 2-S,2419200.000000000,-2222,-4444,-2222,-2222,7.500000000,USD,-2222,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MDG,2023,2023,COVID19,-4444,1.000000000,-2222,-2222,ND,Unknown Vaccine,-2222.000000000,-2222,COVAX,-2222,,-2222.000000000,-2222,-2222,,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MDG,2023,2023,COVID19,-4444,1.000000000,-2222,-2222,ND,Unknown Vaccine,-2222.000000000,-2222,OTHER,-2222,-2222,-2222.000000000,-2222,-2222,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MDG,2023,2023,COVID19,-4444,1.000000000,-2222,-2222,ND,Unknown Vaccine,-2222.000000000,-2222,SELF_PROCUREMENT,-2222,-4444,-4444.000000000,-4444,-2222,-2222.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MDG,2023,2023,COVID19,-4444,1.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,126720.000000000,-4444,-4444,-2222,-4444,8.330000000,USD,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MDG,2023,2023,COVID19,-4444,1.000000000,-2222,-2222,SII,SII - Covishield,0.000000000,-2222,-4444,-2222,-2222,3.000000000,USD,-2222,-2222.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,AUS,2023,2023,COVID19,-4444,1.000000000,-4444,-4444,MOD,Moderna - Spikevax,-4444.000000000,-4444,OTHER,-4444,-4444,-4444.000000000,-4444,-4444,-4444.000000000,"Purchase agreement direct with company, information is commercial in confidence - donation clause available as Australia is committed to supporting the region with excess doses.",NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,AUS,2023,2023,COVID19,-4444,1.000000000,-4444,-4444,PFIZER,Pfizer BioNTech- Comirnaty,-4444.000000000,-4444,OTHER,-4444,-4444,-4444.000000000,-4444,-4444,-4444.000000000,"Purchase agreement direct with company, information is commercial in confidence - donation clause available as Australia is committed to supporting the region with excess doses",NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,AUS,2023,2023,COVID19,-4444,1.000000000,-4444,-4444,ASTRAZENACA,AstraZeneca - Vaxzevria,-4444.000000000,-4444,OTHER,-4444,-4444,-4444.000000000,-4444,-4444,-4444.000000000,"Purchase agreement direct with company, information is commercial in confidence - donation clause available as Australia is committed to supporting the region with excess doses.",NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,AUS,2023,2023,COVID19,-4444,1.000000000,-4444,-4444,NOV,Novarax - NUVAXOVID,-4444.000000000,-4444,OTHER,-4444,-4444,-4444.000000000,-4444,-4444,-4444.000000000,"Purchase agreement direct with company, information is commercial in confidence - donation clause available as Australia is committed to supporting the region with excess doses.",NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAN,2023,2022,COVID19,-4444,1.000000000,-2222,,ASTRAZENACA,AstraZeneca - Vaxzevria,-2222.000000000,NATIONAL_AUTHORITY,COVAX,-2222,-2222,-2222.000000000,CAD,-2222,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAN,2023,2022,COVID19,-4444,1.000000000,-2222,,ASTRAZENACA,,-2222.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-2222,-2222.000000000,CAD,-2222,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAN,2023,2022,COVID19,-4444,1.000000000,-2222,,JVC,Janssen - Ad26.COV 2-S,-2222.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-2222,-2222.000000000,CAD,-2222,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAN,2023,2022,COVID19,-4444,1.000000000,-2222,,MEI,Medicago - Covifenz,-2222.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-2222,-2222.000000000,CAD,-2222,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAN,2023,2022,COVID19,-4444,1.000000000,-2222,,MOD,Moderna - Spikevax,-2222.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-2222,-2222.000000000,CAD,-2222,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAN,2023,2022,COVID19,-4444,1.000000000,-2222,,NOV,Novavax-NUVAXOVID,-2222.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-2222,-2222.000000000,CAD,-2222,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAN,2023,2022,COVID19,-4444,1.000000000,-2222,,PFIZER,Pfizer BioNTech - Comirnaty,-2222.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,,-2222.000000000,CAD,-2222,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAN,2023,2022,COVID19,-4444,1.000000000,,,SPSA,Sanofi GSK - Vidprevtyn,-2222.000000000,,SELF_PROCUREMENT,-2222,,-2222.000000000,,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PRT,2023,2023,COVID19,AMPOULE,6.000000000,,,PFIZER,,2645787.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,19.500000000,EUR,NO,,,NOT_COLLECTED,,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,LUX,2023,2023,COVID19,VIAL,5.000000000,,,MOD,Spikevax,81900.000000000,NATIONAL_AUTHORITY,OTHER,ONE_YEAR,,22.800000000,EUR,,,,NOT_COLLECTED,,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,LUX,2023,2023,COVID19,VIAL,10.000000000,,,NOV,Nuvaxovid,34000.000000000,NATIONAL_AUTHORITY,OTHER,ONE_YEAR,,17.500000000,EUR,,,,NOT_COLLECTED,,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,LUX,2023,2023,COVID19,VIAL,6.000000000,,,PFIZER,Comirnaty,85440.000000000,NATIONAL_AUTHORITY,OTHER,THREE_YEAR,,19.500000000,EUR,,,,NOT_COLLECTED,,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,PAN,2023,2022,COVID19,-4444,1.000000000,-4444,-4444,ASTRAZENACA,AstraZeneca - Vaxzevria,184800.000000000,NATIONAL_AUTHORITY,COVAX,-2222,-4444,4.000000000,USD,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PAN,2023,2022,COVID19,-4444,1.000000000,-4444,-4444,ASTRAZENACA,AstraZeneca - Vaxzevria,1101600.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-4444,4.000000000,USD,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PAN,2023,2022,COVID19,-4444,1.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,400140.000000000,NATIONAL_AUTHORITY,COVAX,-2222,-4444,12.000000000,USD,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PAN,2023,2022,COVID19,-4444,1.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,503100.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-4444,12.000000000,USD,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PAN,2023,2022,COVID19,-4444,1.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,8376210.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-4444,15.000000000,USD,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PAN,2023,2022,COVID19,VIAL,1.000000000,-4444,-4444,PFIZER,Bivalente Original/Omicron BA4/BA5,1004880.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,-4444,15.000000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TTO,2023,2021,COVID19,-4444,10.000000000,-4444,-2222,ASTRAZENACA,AstraZeneca,176920.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-2222,-2222.000000000,-4444,-2222,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TTO,2023,2021,COVID19,-4444,1.000000000,,-4444,BBIBP,Beijing CNBG - BBIBP-CorV,84000.000000000,NATIONAL_AUTHORITY,COVAX,-2222,-2222,-2222.000000000,USD,YES,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TTO,2023,2021,COVID19,-4444,1.000000000,,-4444,JVC,Janssen - Ad26.COV 2-S,259220.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-2222,-2222.000000000,-4444,-2222,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TTO,2023,2021,COVID19,-4444,1.000000000,,-4444,PFIZER,Pfizer BioNTech - Comirnaty,728170.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-2222,-2222.000000000,-4444,-4444,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,TTO,2023,2021,COVID19,-4444,1.000000000,,,SII,SII - Covishield,43000.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-2222,-2222.000000000,-4444,-4444,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CHE,2023,2022,COVID19,-4444,1.000000000,,,JVC,Janssen - Ad26.COV 2-S,-2222.000000000,,-4444,-2222,,-4444.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,CHE,2023,2022,COVID19,-4444,1.000000000,,,MOD,Moderna - Spikevax,-2222.000000000,,-4444,-2222,,-4444.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,CHE,2023,2022,COVID19,-4444,1.000000000,,,NOV,Novavax-NUVAXOVID,-2222.000000000,,-4444,-2222,,-4444.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,CHE,2023,2022,COVID19,-4444,1.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty,-2222.000000000,,-4444,-2222,,-4444.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,ITA,2023,2022,COVID19,-4444,1.000000000,,,ASTRAZENACA,AstraZeneca - Vaxzevria,-2222.000000000,,OTHER,-2222,,-4444.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,ITA,2023,2022,COVID19,-4444,1.000000000,,,JVC,Janssen - Ad26.COV 2-S,-2222.000000000,,OTHER,-2222,,-4444.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,ITA,2023,2022,COVID19,-4444,1.000000000,,,MOD,Moderna - Spikevax,-2222.000000000,,OTHER,-2222,,-4444.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,ITA,2023,2022,COVID19,-4444,1.000000000,,,NOV,Novavax-NUVAXOVID,-2222.000000000,,OTHER,-2222,,-4444.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,ITA,2023,2022,COVID19,-4444,1.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty,-2222.000000000,,OTHER,-2222,,-4444.000000000,,,,,NOT_COLLECTED,,,-9999.000000000,,,,,EJRF
,KNA,2024,2023,COVID19,-4444,1.000000000,-2222,-2222,PFIZER,Pfizer BioNTech - Comirnaty,-2222.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-2222,-2222.000000000,USD,-2222,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,KNA,2024,2023,COVID19,-4444,10.000000000,-2222,-2222,ASTRAZENACA,-2222,-2222.000000000,NATIONAL_AUTHORITY,OTHER,-2222,-2222,-2222.000000000,USD,-2222,-2222.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
