COUNTRY,YEAR,REVISION_YEAR,COVERAGE_CATEGORY,VACCINECODE,TIMELYDOSES,AGEGROUP,TARGETDEFINITION,TARGETNUMBER,DOSES,PERCENTAGE,TARGETDEFINITION_CMT,TARGETNUMBER_CMT,DOSES_CMT,PERCENTAGE_CMT,LEG_SOURCECOMMENT,LEG_COMMENT,LEG_CREATEDBY,LEG_MODIFIEDBY,LEG_DATESTAMP,SOURCE
GNB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GNB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GNB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GNB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GNB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GNB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,-4444.000000000,,,,,,,,,,EJRF
GNB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GNB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GUY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
GUY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
GUY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
GUY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
GUY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
GUY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
GUY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
GUY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
HTI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
HTI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
HTI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
HTI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
HTI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
HTI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
HTI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
HTI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
ISL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,87535.000000000,23968.000000000,27.381047581,,,,,,,,,,EJRF
ISL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
ISL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
ISL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
ISL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
ISL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,389444.000000000,27306.000000000,7.011534393,,,,,,,,,,EJRF
LBN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
LBN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
LBN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
LBN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
LBN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
LBN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
LBN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
LBN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
FSM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
FSM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
FSM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
FSM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
FSM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
FSM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
FSM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
FSM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
MNE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,4.000000000,-4444.000000000,,,,,,,,,,EJRF
MNE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,21.000000000,-2222.000000000,,,,,,,,,,EJRF
MNE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MNE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MNE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,93.000000000,-2222.000000000,,,,,,,,,,EJRF
MNE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-4444.000000000,130.000000000,-4444.000000000,,,,,,,,,,EJRF
NLD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,4992279.000000000,2342939.000000000,46.900000000,,,,,,,,,,EJRF
NLD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NLD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
NLD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NLD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NLD,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,17944705.000000000,2535842.000000000,14.100000000,,,,,,,,,,EJRF
NOR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
NOR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
NOR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
NOR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
NOR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
NOR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
PAK,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
PAK,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,250252376.000000000,112705.000000000,0.045036535,,,,,,,,,,EJRF
PAK,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
PAK,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
PAK,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,-2222.000000000,,,,,,,,,,,EJRF
PAK,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-4444.000000000,-2222.000000000,-4444.000000000,,,,,,,,,,EJRF
PAK,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
PAK,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
PHL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
PHL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
PHL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
PHL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
PHL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
PHL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
PHL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
PHL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
QAT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,125.000000000,,,,,,,,,,,EJRF
QAT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
QAT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
QAT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
QAT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
QAT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,920.000000000,,,,,,,,,,,EJRF
QAT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,1254.000000000,,,,,,,,,,,EJRF
QAT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
MDA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
MDA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,2812684.000000000,6716.000000000,0.238775490,,,,,,,,,,EJRF
MDA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,702780.000000000,2634.000000000,0.374797234,,,,,,,,,,EJRF
MDA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,136182.000000000,1224.000000000,0.898797198,,,,,,,,,,EJRF
MDA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,426.000000000,2.000000000,0.469483568,,,,,,,,,,EJRF
MDA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,61917.000000000,1016.000000000,1.640906375,,,,,,,,,,EJRF
SRB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,96.000000000,,,,,,,,,,,EJRF
SRB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,33.000000000,,,,,,,,,,,EJRF
SRB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
SRB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,0.000000000,,,,,,,,,,,EJRF
SRB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
SRB,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,129.000000000,-2222.000000000,,,,,,,,,,EJRF
TLS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,774163.000000000,-2222.000000000,,,,,,,,,,EJRF
TLS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
TLS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
TLS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,774163.000000000,-2222.000000000,,,,,,,,,,EJRF
TLS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,182806.000000000,,,,,,,,,,,EJRF
TLS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
TLS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
TLS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
TON,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
TON,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
TON,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
TON,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
TON,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
TON,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
TON,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
TON,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
ZWE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
ZWE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
ZWE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
ZWE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
ZWE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
ZWE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
ZWE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
ZWE,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
AFG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AFG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,12565.000000000,-2222.000000000,,,,,,,,,,EJRF
AFG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AFG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,1935071.000000000,,,,,,,,,,,EJRF
AFG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,658087.000000000,,,,,,,,,,,EJRF
AFG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,614790.000000000,,,,,,,,,,,EJRF
AFG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,73014.000000000,-2222.000000000,,,,,,,,,,EJRF
AFG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,1935071.000000000,-2222.000000000,,,,,,,,,,EJRF
AGO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AGO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AGO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AGO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AGO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AGO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AGO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AGO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AIA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
AIA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
AIA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
AIA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
AIA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
AIA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
AIA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
AIA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
ARM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
ARM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
ARM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
ARM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-4444.000000000,-2222.000000000,,,,,,,,,,EJRF
ARM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
ARM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,869.000000000,-2222.000000000,,,,,,,,,,EJRF
ABW,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
ABW,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
ABW,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
ABW,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
ABW,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
ABW,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
ABW,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
ABW,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
AUT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
AUT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,443454.000000000,-2222.000000000,,,,,,,,,,EJRF
AUT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AUT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AUT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
AUT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
