COUNTRY,YEAR,REPORTING_PERIOD,SOURCE,VACCINE_TYPE,GENDER,AGEGROUP,CUSTOM_AGEGROUP,AGEGROUP_CUSTOM_CLEAN,TOTAL_POP,TARGET_POP,TARGET_GROUP,NUMBER_TARGET,N_VACC_DOSE1,N_VACC_LAST_DOSE,N_VACC_BOOSTER_DOSE,N_VACC_BOOSTER_DOSE_2,N_VACC_UNKNOWN,N_VACC_TOTAL_DOSES,COMMENTS,WEBINCLUDED
SRB,2023,7,TESSY,ASZ-AZD1222-1,,25_49_YEARS,,,,,,2345284,50735,47926,0,0,0,,,True
CYP,2023,7,TESSY,JAP-AD26-COV-2.5-1,,,,,,717452,,,24469,24771,6293,0,0,,,
PRT,2023,7,TESSY,JAP-AD26-COV-2.5-1,,15_17_YEARS,,,,,,320065,351,351,7,0,1,,,True
SRB,2023,7,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,321333,7,7,0,0,0,,,True
ITA,2023,7,TESSY,PFI-CBOOB1-1,,LT_18_YEARS,,,,,,0,49,99,3168,4045,0,,,True
KGZ,2023,7,TESSY,GRI-SPUTNIKV-1,,,,,,,HW,71791,2984,2643,0,0,0,,,
AUT,2023,7,TESSY,PFI-CBOOB1-2,,LT_5_YEARS,,,,,,435835,139,185,528,41,0,,,True
LUX,2023,7,TESSY,ASZ-AZD1222-1,,,,,,506569,,,54575,50464,15,0,0,,,
SMR,2023,7,TESSY,PFI-COMIRNATY-1,,,,,,,HW,934,57,40,295,0,0,,,
ARM,2023,7,TESSY,JAP-AD26-COV-2.5-1,,5_TO_9_YEARS,,,,,,-4444,0,0,0,0,0,,,True
ARM,2023,7,TESSY,MOC-MRNA-1273-1,,LT_18_YEARS,,,,,,0,1274,654,4,0,0,,,False
SMR,2023,7,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,3123,232,173,2354,0,0,,,True
NOR,2023,7,TESSY,JAP-AD26-COV-2.5-1,,,,,,,HW,-4444,57,65,8,2,0,,,
PRT,2023,7,TESSY,SIN-CORONAVAC-1,,15_17_YEARS,,,,,,320065,15,14,79,0,1,,,True
DNK,2023,7,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,1875099,1088703,1126255,865329,14427,0,,,True
MDA,2023,7,TESSY,JAP-AD26-COV-2.5-1,,50_59_YEARS,,,,,,0,3853,3853,0,0,0,,,True
ALB,2023,7,TESSY,SIN-CORONAVAC-1,,,,,,-4444,,,436239,420562,73885,155,0,,,
CHE,2023,7,TESSY,NOV-COVAX-1,,LT_18_YEARS,,,,,,252981,12,9,9,0,0,,,False
BIH,2023,7,TESSY,MOC-MRNA-1273-1,,LT_60_YEARS,,,,,,-4444,2078,1773,2362,24,0,,,True
KGZ,2023,7,TESSY,ASZ-AZD1222-1,,,,,,2369189,,,79252,64133,13609,0,0,,,
ISR,2023,7,TESSY,PFI-COMIRNATY-1,,,,,,7311044,,,6083565,5691244,4265893,0,0,,,
NLD,2023,7,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,822088,11548,10389,543925,478133,0,,,True
POL,2023,7,TESSY,PFI-COMIRNATY-1,,LT_5_YEARS,,,,,,1921497,4497,3611,2086,0,0,,,True
BEL,2023,7,TESSY,MOC-SBOOB1-1,,60_69_YEARS,,,,,,1347513,0,0,77,10782,0,,,True
HRV,2023,7,TESSY,PFI-COMIRNATY-1,,UNKNOWN,,,,,,-4444,127,100,15,0,2,,,True
CHE,2023,7,TESSY,PFI-CBOOB1-1,,70_79_YEARS,,,,,,744449,31,28,52831,0,0,,,True
PRT,2023,7,TESSY,SIN-CORONAVAC-1,,25_49_YEARS,,,,,,3360653,2634,2742,193,36,23,,,True
ITA,2023,7,TESSY,NOV-COVAX-1,,LT_18_YEARS,,,,,,0,16,9,0,0,0,,,True
SMR,2023,7,TESSY,GRI-SPUTNIKLT-1,,,,,,34559,,,0,0,356,0,0,,,
POL,2023,7,TESSY,NOV-COVAX-1,,LT_18_YEARS,,,,,,6913237,0,0,0,0,0,,,False
LVA,2023,7,TESSY,MOC-SBOOB1-1,,LT_18_YEARS,,,,,,359457,4,2,36,1,0,,,False
MNE,2023,7,TESSY,BIB-INAC-SARS2-1,,LT_18_YEARS,,,,,,-4444,90,87,0,0,0,,,True
FIN,2023,7,TESSY,NOV-COVAX-1,,5_TO_9_YEARS,,,,,,306287,0,0,0,0,0,,,True
IRL,2023,7,TESSY,PFI-CBOOB1-1,,10_TO_14_YEARS,,,,,,348422,0,0,1694,136,0,,,True
CZE,2023,7,TESSY,PFI-COMIRNATY-1,,18_24_YEARS,,,,,,717026,398725,390631,152491,1721,0,,,True
SRB,2023,7,TESSY,MOC-MRNA-1273-1,,60_69_YEARS,,,,,,1013525,43,38,0,0,0,,,True
ALB,2023,7,TESSY,SIN-CORONAVAC-1,,25_49_YEARS,,,,,,-4444,39153,53497,3331,0,0,,,True
CZE,2023,7,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,1428405,871256,865536,633839,23204,0,,,True
EST,2023,7,TESSY,PFI-CBOOB1-2,,UNKNOWN,,,,,,-4444,1,0,13,120,0,,,True
BEL,2023,7,TESSY,PFI-COMIRNATY-1,,GTEQ_60_YEARS,,,,,,2928626,2023871,2013606,2331726,565184,0,,,False
IRL,2023,7,TESSY,MOC-SBOOB1-2,,70_79_YEARS,,,,,,322167,0,0,185,1166,0,,,True
HRV,2023,7,TESSY,ASZ-AZD1222-1,,UNKNOWN,,,,,,-4444,30,26,0,0,0,,,True
AND,2023,7,TESSY,MOC-MRNA-1273-1,,50_59_YEARS,,,,,,13753,499,470,2495,27,0,,,True
LUX,2023,7,TESSY,MOC-MRNA-1273-1,,70_79_YEARS,,,,,,40512,1556,1572,20220,11403,0,,,True
BEL,2023,7,TESSY,PFI-CBOOB1-2,,,,,,,RES_LONG_TERM,132206,0,0,0,0,0,,,
SRB,2023,7,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,2345284,435001,423307,0,0,0,,,True
PRT,2023,7,TESSY,PFI-COMIRNATY-1,,5_TO_9_YEARS,,,,,,455843,249409,148414,570,2,50,,,True
CZE,2023,7,TESSY,JAP-AD26-COV-2.5-1,,10_TO_14_YEARS,,,,,,595522,1,1,0,0,0,,,True
SVK,2023,7,TESSY,JAP-AD26-COV-2.5-1,,25_49_YEARS,,,,,,2069170,99149,99149,5241,93,0,,,True
SWE,2023,7,TESSY,MOC-MRNA-1273-1,,50_59_YEARS,,,,,,1297863,146388,152100,406680,46624,0,,,True
BIH,2023,7,TESSY,ASZ-AZD1222-1,,,,,,,HW,-4444,6,32,363,0,4405,,,
FRA,2023,7,TESSY,SPG-SARS-COV2-SU-R1,,,,,,52780048,,,297,240,544,3579,0,,,
AUT,2023,7,TESSY,MOC-SBOOB1-1,,GTEQ_80_YEARS,,,,,,474047,1,1,34,867,0,,,True
LVA,2023,7,TESSY,MOC-MRNA-1273-1,,GTEQ_60_YEARS,,,,,,170557,96332,94331,154889,677,0,,,False
BIH,2023,7,TESSY,PFI-CBOOB1-2,,LT_60_YEARS,,,,,,-4444,0,1,7,7,0,,,True
POL,2023,7,TESSY,ASZ-AZD1222-1,,,,,,31044901,,,2659061,2633274,3,0,0,,,
PRT,2023,7,TESSY,JAP-AD26-COV-2.5-1,,5_TO_9_YEARS,,,,,,455843,5,5,2,0,0,,,True
UZB,2023,7,TESSY,MOC-MRNA-1273-1,,LT_18_YEARS,,,,,,-4444,92500,92441,0,0,0,,,True
ESP,2023,7,TESSY,MOC-SBOO,,UNKNOWN,,,,,,0,0,0,0,0,0,,,True
ISL,2023,7,TESSY,PFI-COMIRNATY-1,,60_69_YEARS,,,,,,37414,14889,15727,23870,5691,0,,,True
FIN,2023,7,TESSY,JAP-AD26-COV-2.5-1,,25_49_YEARS,,,,,,1728083,0,0,0,0,0,,,True
IRL,2023,7,TESSY,MOC-SBOOB1-2,,50_59_YEARS,,,,,,606007,0,0,57,597,0,,,True
LTU,2023,7,TESSY,JAP-AD26-COV-2.5-1,,18_24_YEARS,,,,,,209209,27713,27713,1443,18,1,,,True
BLR,2023,7,TESSY,GRI-SPUTNIKV-1,,,,,,7255478,,,3973212,3338646,3004370,3398790,0,,,
IRL,2023,7,TESSY,JAP-AD26-COV-2.5-1,,UNKNOWN,,,,,,-4444,18,18,0,0,0,,,True
MNE,2023,7,TESSY,BIB-INAC-SARS2-1,,,,,,,HW,11087,5,2,0,0,0,,,
HRV,2023,7,TESSY,PFI-COMIRNATY-1,,,,,,3360840,,,1588942,1534000,858736,65932,954,,,
LVA,2023,7,TESSY,UNKNOWN,,LT_5_YEARS,,,,,,103060,1,0,0,0,0,,,True
CYP,2023,7,TESSY,MOC-MRNA-1273-1,,,,,,,RES_LONG_TERM,-4444,1732,1151,1198,16,0,,,
AUT,2023,7,TESSY,JAP-AD26-COV-2.5-1,,60_69_YEARS,,,,,,1016016,26458,26538,1610,128,0,,,True
EST,2023,7,TESSY,MOC-SBOOB1-2,,GTEQ_60_YEARS,,,,,,352024,0,1,37,388,0,,,False
LVA,2023,7,TESSY,JAP-AD26-COV-2.5-1,,60_69_YEARS,,,,,,241651,40779,41018,930,12,0,,,True
PRT,2023,7,TESSY,BIB-INAC-SARS2-1,,GTEQ_60_YEARS,,,,,,1299674,297,298,103,19,10,,,False
SWE,2023,7,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,810921,15333,5199,0,0,0,,,True
MKD,2023,7,TESSY,BIB-INAC-SARS2-1,,GTEQ_80_YEARS,,,,,,56084,5736,5608,0,0,0,,,True
SVN,2023,7,TESSY,ASZ-AZD1222-1,,,,,,1724466,,,165675,155410,51,0,0,,,
ISL,2023,7,TESSY,ASZ-AZD1222-1,,,,,,,RES_LONG_TERM,13972,131,118,0,0,0,,,
CZE,2023,7,TESSY,PFI-CBOOB1-1,,,,,,8732040,,,141,220,10443,106112,0,,,
ESP,2023,7,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,8176424,3572128,3554363,2740851,28528,0,,,True
ARM,2023,7,TESSY,ASZ-AZD1222-1,,LT_18_YEARS,,,,,,0,136,43,0,0,0,,,False
SVN,2023,7,TESSY,MOC-MRNA-1273-1,,25_49_YEARS,,,,,,711365,26468,25837,7431,42,0,,,True
NLD,2023,7,TESSY,ASZ-AZD1222-1,,GTEQ_60_YEARS,,,,,,4510353,1011841,943547,0,0,0,,,False
MKD,2023,7,TESSY,MOC-MRNA-1273-1,,LT_18_YEARS,,,,,,372558,2,2,0,0,0,,,True
LTU,2023,7,TESSY,JAP-AD26-COV-2.5-1,,60_69_YEARS,,,,,,351248,26038,26038,2802,16,3,,,True
ROU,2023,7,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,2545829,909285,914010,304237,4536,0,,,True
POL,2023,7,TESSY,JAP-AD26-COV-2.5-1,,LT_18_YEARS,,,,,,6913237,1217,1217,18,0,0,,,False
CHE,2023,7,TESSY,PFI-CBOOB1-1,,LT_18_YEARS,,,,,,688719,118,126,1548,0,0,,,False
SMR,2023,7,TESSY,GRI-SPUTNIKV-1,,UNKNOWN,,,,,,0,0,0,0,0,0,,,True
LVA,2023,7,TESSY,NOV-COVAX-1,,10_TO_14_YEARS,,,,,,102501,2,2,0,0,0,,,True
BIH,2023,7,TESSY,PFI-CBOOB1-2,,,,,,,HW,-4444,0,0,0,4,0,,,
AUT,2023,7,TESSY,PFI-CBOOB1-2,,10_TO_14_YEARS,,,,,,421998,85,181,5248,5035,0,,,True
NOR,2023,7,TESSY,JAP-AD26-COV-2.5-1,,50_59_YEARS,,,,,,703830,700,748,10,4,0,,,True
BEL,2023,7,TESSY,NOV-COVAX-1,,25_49_YEARS,,,,,,3751281,520,494,90,27,0,,,True
NLD,2023,7,TESSY,ASZ-AZD1222-1,,GTEQ_80_YEARS,,,,,,822088,14166,12408,0,0,0,,,True
PRT,2023,7,TESSY,BIB-INAC-SARS2-1,,5_TO_9_YEARS,,,,,,455843,66,64,7,1,3,,,True
LVA,2023,7,TESSY,UNKNOWN,,GTEQ_60_YEARS,,,,,,352703,48,54,425,2951,4,,,False
PRT,2023,7,TESSY,SIN-CORONAVAC-1,,GTEQ_80_YEARS,,,,,,675863,103,103,12,6,1,,,True
SMR,2023,7,TESSY,GRI-SPUTNIKLT-1,,GTEQ_80_YEARS,,,,,,2118,0,0,37,0,0,,,True
HUN,2023,7,TESSY,BIB-INAC-SARS2-1,,50_59_YEARS,,,,,,1235206,106135,100554,19428,598,0,,,True
ISL,2023,7,TESSY,MOC-MRNA-1273-1,,60_69_YEARS,,,,,,37414,1614,1630,11311,5,0,,,True
MNE,2023,7,TESSY,PFI-COMIRNATY-1,,,,,,,HW,11087,491,611,0,0,0,,,
ALB,2023,7,TESSY,PFI-COMIRNATY-1,,UNKNOWN,,,,,,-4444,89262,75006,4395,0,0,,,True
PRT,2023,7,TESSY,MOC-MRNA-1273-1,,LT_5_YEARS,,,,,,436202,19,12,3,0,0,,,True
ALB,2023,7,TESSY,GRI-SPUTNIKV-1,,18_24_YEARS,,,,,,-4444,53,141,0,0,0,,,True
SVN,2023,7,TESSY,ASZ-AZD1222-1,,,,,,,HW,43611,5184,3450,1,0,0,,,
SRB,2023,7,TESSY,PFI-COMIRNATY-1,,GTEQ_60_YEARS,,,,,,1939602,184662,184250,0,0,0,,,False
ESP,2023,7,TESSY,ASZ-AZD1222-1,,70_79_YEARS,,,,,,8176424,4000,3864,0,0,0,,,True
SVN,2023,7,TESSY,MOC-MRNA-1273-1,,60_69_YEARS,,,,,,278944,18999,18670,9462,119,0,,,True
ARM,2023,7,TESSY,PFI-COMIRNATY-1,,LT_18_YEARS,,,,,,0,2593,2566,956,0,0,,,False
AUT,2023,7,TESSY,SPG-SARS-COV2-SU-R1,,50_59_YEARS,,,,,,1396889,0,0,2,37,0,,,True
KAZ,2023,7,TESSY,JUL-HAYAT-1,,,,,,,HW,-4444,0,0,0,0,0,,,
IRL,2023,7,TESSY,MOC-SBOOB1-1,,GTEQ_80_YEARS,,,,,,170706,0,0,159,2551,0,,,True
NOR,2023,7,TESSY,MOC-MRNA-1273-1,,70_79_YEARS,,,,,,435834,31491,32569,43744,32425,0,,,True
FIN,2023,7,TESSY,NOV-COVAX-1,,10_TO_14_YEARS,,,,,,308825,0,0,0,0,0,,,True
CHE,2023,7,TESSY,MOC-SBOOB1-1,,LT_60_YEARS,,,,,,4958515,452,808,225456,0,0,,,False
DNK,2023,7,TESSY,ASZ-AZD1222-1,,70_79_YEARS,,,,,,583058,369,120,4,3,0,,,True
PRT,2023,7,TESSY,SPG-SARS-COV2-SU-R1,,18_24_YEARS,,,,,,775701,1,1,0,1,0,,,True
AUT,2023,7,TESSY,ASZ-AZD1222-1,,LT_18_YEARS,,,,,,1542621,518,294,5,2,0,,,False
SMR,2023,7,TESSY,GRI-SPUTNIKV-1,,GTEQ_60_YEARS,,,,,,9552,6757,6395,327,0,0,,,False
ITA,2023,7,TESSY,ASZ-AZD1222-1,,,,,,0,,,6429715,5544680,473,0,0,,,
CHE,2023,7,TESSY,MOC-MRNA-1273-1,,LT_18_YEARS,,,,,,445334,44416,35877,1393,0,0,,,False
PRT,2023,7,TESSY,SPG-SARS-COV2-SU-R1,,LT_60_YEARS,,,,,,3360653,1,1,12,26,0,,,False
ITA,2023,7,TESSY,NOV-COVAX-1,,GTEQ_60_YEARS,,,,,,0,21186,9557,172,65,0,,,False
SVK,2023,7,TESSY,PFI-COMIRNATY-1,,25_49_YEARS,,,,,,2069170,733954,718726,498507,14592,0,,,True
MKD,2023,7,TESSY,GRI-SPUTNIKV-1,,,,,,,HW,22000,2986,740,0,0,0,,,
ESP,2023,7,TESSY,JAP-AD26-COV-2.5-1,,LT_60_YEARS,,,,,,53348278,1575212,1575212,0,0,0,,,False
UZB,2023,7,TESSY,SIN-CORONAVAC-1,,,,,,-4444,,,1094546,914307,691174,0,0,,,
ISL,2023,7,TESSY,JAP-AD26-COV-2.5-1,,UNKNOWN,,,,,,-4444,0,0,0,0,0,,,True
FIN,2023,7,TESSY,PFI-CBOOB1-1,,5_TO_9_YEARS,,,,,,306287,0,0,0,0,0,,,True
ITA,2023,7,TESSY,SPG-SARS-COV2-SU-R1,,18_24_YEARS,,,,,,0,0,0,2,1,0,,,True
ALB,2023,7,TESSY,ASZ-AZD1222-1,,,,,,,HW,28000,4180,2641,26,0,0,,,
POL,2023,7,TESSY,ASZ-AZD1222-1,,LT_5_YEARS,,,,,,1921497,1,1,0,0,0,,,True
GEO,2023,7,TESSY,PFI-COMIRNATY-1,,LT_60_YEARS,,,,,,-4444,542020,475948,112590,0,0,,,True
MNE,2023,7,TESSY,BIB-INAC-SARS2-1,,GTEQ_80_YEARS,,,,,,-4444,8828,8807,0,0,0,,,True
SWE,2023,7,TESSY,PFI-COMIRNATY-1,,18_24_YEARS,,,,,,810921,516330,520286,334850,37863,0,,,True
DNK,2023,7,TESSY,PFI-COMIRNATY-1,,LT_60_YEARS,,,,,,1875099,2166376,2225538,1744712,26129,0,,,False
LUX,2023,7,TESSY,MOC-SBOOB1-1,,50_59_YEARS,,,,,,92003,0,0,0,0,0,,,True
UZB,2023,7,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_60_YEARS,,,,,,-4444,975,0,2761,49061,0,,,True
CZE,2023,7,TESSY,NOV-COVAX-1,,,,,,8732040,,,5436,5108,205,249,0,,,
PRT,2023,7,TESSY,MOC-MRNA-1273-1,,UNKNOWN,,,,,,-4444,80,78,80,78,138,,,True
CYP,2023,7,TESSY,PFI-CBOOB1-2,,LT_18_YEARS,,,,,,170553,0,0,145,24,0,,,False
BGR,2023,7,TESSY,JAP-AD26-COV-2.5-1,,,,,,,HW,243600,9288,9288,390,0,0,,,
FIN,2023,7,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,432594,56037,48344,26280,135,0,,,True
SWE,2023,7,TESSY,MOC-MRNA-1273-1,,25_49_YEARS,,,,,,3404540,458731,445483,684568,39040,0,,,True
CYP,2023,7,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_60_YEARS,,,,,,194673,1826,1861,600,0,0,,,False
SRB,2023,7,TESSY,GRI-SPUTNIKV-1,,,,,,,RES_LONG_TERM,14700,179,169,0,0,0,,,
LVA,2023,7,TESSY,UNKNOWN,,18_24_YEARS,,,,,,119249,13,14,67,42,0,,,True
PRT,2023,7,TESSY,MOC-MRNA-1273-1,,25_49_YEARS,,,,,,3360653,517945,426909,582181,1911,805,,,True
CHE,2023,7,TESSY,MOC-MRNA-1273-1,,70_79_YEARS,,,,,,744449,379284,366791,361894,0,0,,,True
AUT,2023,7,TESSY,ASZ-AZD1222-1,,50_59_YEARS,,,,,,1396889,170454,161576,282,32,0,,,True
MDA,2023,7,TESSY,GRI-SPUTNIKV-1,,GTEQ_60_YEARS,,,,,,0,57518,65116,21680,0,0,,,False
ITA,2023,7,TESSY,PFI-CBOOB1-2,,,,,,,HW,0,0,0,0,0,116183,,,
FIN,2023,7,TESSY,VAL-VLA2001-1,,70_79_YEARS,,,,,,561908,0,0,0,0,0,,,True
HRV,2023,7,TESSY,MOC-MRNA-1273-1,,,,,,,HW,76405,2976,2858,1871,48,0,,,
DNK,2023,7,TESSY,JAP-AD26-COV-2.5-1,,25_49_YEARS,,,,,,1875099,42402,42402,18,2,0,,,True
PRT,2023,7,TESSY,JAP-AD26-COV-2.5-1,,60_69_YEARS,,,,,,1299674,83749,83749,718,232,97,,,True
ARM,2023,7,TESSY,SII-COVISHIELD-1,,UNKNOWN,,,,,,-4444,2,0,0,0,0,,,True
ISL,2023,7,TESSY,NOV-COVAX-1,,,,,,282770,,,5,4,0,2,0,,,
IRL,2023,7,TESSY,MOC-MRNA-1273-1,,GTEQ_80_YEARS,,,,,,170706,12086,11983,3979,81558,104,,,True
ISL,2023,7,TESSY,PFI-CBOOB1-1,,10_TO_14_YEARS,,,,,,23630,0,0,16,1,1,,,True
SVK,2023,7,TESSY,NOV-COVAX-1,,15_17_YEARS,,,,,,156256,0,0,1,0,0,,,True
ESP,2023,7,TESSY,MOC-SBOO,,15_17_YEARS,,,,,,3020299,0,0,501,41,0,,,True
PRT,2023,7,TESSY,MOC-SBOOB1-1,,LT_60_YEARS,,,,,,4845972,48,73,6012,87415,92,,,False
SVN,2023,7,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,141225,9621,8931,1,0,0,,,True
SWE,2023,7,TESSY,ASZ-AZD1222-1,,50_59_YEARS,,,,,,1297863,54927,23108,0,0,0,,,True
CYP,2023,7,TESSY,PFI-CBOOB1-2,,,,,,717452,,,0,26,1981,32735,63,,,
PRT,2023,7,TESSY,PFI-CBOOB1-1,,LT_60_YEARS,,,,,,3360653,207,176,24105,145719,296,,,False
PRT,2023,7,TESSY,BHB-BECOV2-1,,,,,,8578859,,,73,84,8,2,1,,,
MDA,2023,7,TESSY,JAP-AD26-COV-2.5-1,,18_24_YEARS,,,,,,0,3852,3852,0,0,0,,,True
MKD,2023,7,TESSY,SIN-CORONAVAC-1,,18_24_YEARS,,,,,,149377,14204,13728,0,0,0,,,True
BEL,2023,7,TESSY,PFI-CBOOB1-2,,70_79_YEARS,,,,,,924351,0,0,850,64360,0,,,True
GEO,2023,7,TESSY,BIB-INAC-SARS2-1,,LT_60_YEARS,,,,,,-4444,244400,228635,11237,0,0,,,True
POL,2023,7,TESSY,PFI-COMIRNATY-1,,5_TO_9_YEARS,,,,,,1942294,374085,335930,13855,67,0,,,True
IRL,2023,7,TESSY,JAP-AD26-COV-2.5-1,,,,,,,RES_LONG_TERM,105000,2057,2057,1,0,0,,,
CZE,2023,7,TESSY,MOC-SBOOB1-2,,25_49_YEARS,,,,,,3782834,0,0,5,12,0,,,True
AUT,2023,7,TESSY,MOC-SBOOB1-1,,LT_5_YEARS,,,,,,435835,0,1,0,0,0,,,True
MDA,2023,7,TESSY,GRI-SPUTNIKV-1,,,,,,0,,,114041,112051,45920,0,0,,,
BEL,2023,7,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,924351,620899,618692,844790,103338,0,,,True
FIN,2023,7,TESSY,VAL-VLA2001-1,,18_24_YEARS,,,,,,432594,0,0,0,0,0,,,True
ISL,2023,7,TESSY,ASZ-AZD1222-1,,LT_5_YEARS,,,,,,21362,0,0,0,0,0,,,True
MLT,2023,7,TESSY,JAP-AD26-COV-2.5-1,,,,,,,HW,12400,35,35,0,0,0,,,
ISR,2023,7,TESSY,MOC-MRNA-1273-1,,18_24_YEARS,,,,,,981212,33715,10461,430,0,0,,,True
LUX,2023,7,TESSY,PFI-CBOOB1-2,,GTEQ_80_YEARS,,,,,,25405,4,5,50,1164,0,,,True
FIN,2023,7,TESSY,NOV-COVAX-1,,UNKNOWN,,,,,,-4444,0,0,0,0,0,,,True
AUT,2023,7,TESSY,PFI-CBOOB1-1,,70_79_YEARS,,,,,,769199,47,60,447,13685,0,,,True
PRT,2023,7,TESSY,NOV-COVAX-1,,LT_60_YEARS,,,,,,1485319,77,88,20,7,4,,,False
SWE,2023,7,TESSY,ASZ-AZD1222-1,,LT_18_YEARS,,,,,,345687,0,0,0,0,0,,,True
LUX,2023,7,TESSY,MOC-MRNA-1273-1,,LT_60_YEARS,,,,,,390780,34309,34278,160625,3193,0,,,False
AUT,2023,7,TESSY,ASZ-AZD1222-1,,18_24_YEARS,,,,,,696064,44978,41114,70,4,0,,,True
LVA,2023,7,TESSY,ASZ-AZD1222-1,,,,,,,RES_LONG_TERM,12293,8629,8345,130,0,0,,,
NLD,2023,7,TESSY,ASZ-AZD1222-1,,15_17_YEARS,,,,,,611146,0,0,0,0,0,,,True
PRT,2023,7,TESSY,BIB-INAC-SARS2-1,,18_24_YEARS,,,,,,775701,276,276,24,0,9,,,True
CYP,2023,7,TESSY,JAP-AD26-COV-2.5-1,,,,,,,HW,-4444,13,13,3,0,0,,,
AUT,2023,7,TESSY,UNKNOWN,,,,,,7358443,,,0,0,0,0,9673,,,
AUT,2023,7,TESSY,NOV-COVAX-1,,LT_60_YEARS,,,,,,5099181,3511,2788,2154,1350,0,,,False
PRT,2023,7,TESSY,ASZ-AZD1222-1,,70_79_YEARS,,,,,,981649,434033,412851,5380,4752,541,,,True
HRV,2023,7,TESSY,JAP-AD26-COV-2.5-1,,60_69_YEARS,,,,,,562891,19952,20084,625,1,4,,,True
PRT,2023,7,TESSY,BHB-BECOV2-1,,GTEQ_60_YEARS,,,,,,675863,8,9,2,1,0,,,False
ISR,2023,7,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,526929,490560,481250,328741,0,0,,,True
PRT,2023,7,TESSY,BHB-BECOV2-1,,70_79_YEARS,,,,,,981649,6,6,0,0,0,,,True
ITA,2023,7,TESSY,MOC-SBOOB1-1,,60_69_YEARS,,,,,,0,11,12,1016,18157,0,,,True
NLD,2023,7,TESSY,UNKNOWN,,5_TO_9_YEARS,,,,,,911423,12,8,0,0,0,,,True
ESP,2023,7,TESSY,PFI-COMIRNATY-1,,50_59_YEARS,,,,,,14457901,4757840,4445490,1699090,43696,0,,,True
BGR,2023,7,TESSY,MOC-MRNA-1273-1,,GTEQ_60_YEARS,,,,,,0,87970,86888,59011,6273,0,,,False
BGR,2023,7,TESSY,ASZ-AZD1222-1,,25_49_YEARS,,,,,,0,66088,59872,0,0,0,,,True
CYP,2023,7,TESSY,PFI-CBOOB1-2,,,,,,,HW,-4444,0,0,0,429,0,,,
BIH,2023,7,TESSY,GRI-SPUTNIKV-1,,LT_18_YEARS,,,,,,-4444,2,4,0,0,0,,,True
ITA,2023,7,TESSY,MOC-MRNA-1273-1,,GTEQ_60_YEARS,,,,,,0,1856790,1915742,7595773,380107,1084,,,False
FIN,2023,7,TESSY,ASZ-AZD1222-1,,GTEQ_80_YEARS,,,,,,312406,2837,2543,4,0,0,,,True
CHE,2023,7,TESSY,MOC-SBOOB1-1,,10_TO_14_YEARS,,,,,,435738,8,8,49,0,0,,,True
LVA,2023,7,TESSY,NOV-COVAX-1,,15_17_YEARS,,,,,,54269,0,0,1,0,0,,,True
LTU,2023,7,TESSY,ASZ-AZD1222-1,,LT_18_YEARS,,,,,,498821,121,63,0,0,0,,,False
MLT,2023,7,TESSY,ASZ-AZD1222-1,,,,,,516100,,,114175,113346,36,7,0,,,
MNE,2023,7,TESSY,GRI-SPUTNIKV-1,,,,,,-4444,,,7872,7339,0,0,0,,,
NOR,2023,7,TESSY,PFI-CBOOB1-2,,18_24_YEARS,,,,,,470970,0,2,2876,2791,0,,,True
DNK,2023,7,TESSY,ASZ-AZD1222-1,,,,,,,HW,300624,149154,826,346,3,0,,,
NLD,2023,7,TESSY,PFI-COMIRNATY-1,,70_79_YEARS,,,,,,1574419,1559636,1525106,353223,229736,0,,,True
PRT,2023,7,TESSY,BIB-INAC-SARS2-1,,50_59_YEARS,,,,,,1485319,310,317,61,6,7,,,True
IRL,2023,7,TESSY,PFI-CBOOB1-2,,60_69_YEARS,,,,,,480682,0,0,1483,27825,0,,,True
PRT,2023,7,TESSY,NOV-COVAX-1,,10_TO_14_YEARS,,,,,,504940,6,7,0,0,1,,,True
HUN,2023,7,TESSY,PFI-CBOOB1-1,,GTEQ_80_YEARS,,,,,,438790,52,55,745,11006,0,,,True
KGZ,2023,7,TESSY,PFI-COMIRNATY-1,,GTEQ_60_YEARS,,,,,,391795,16859,14820,14909,0,0,,,True
LVA,2023,7,TESSY,PFI-CBOOB1-1,,LT_5_YEARS,,,,,,103060,1,0,3,0,0,,,True
SVK,2023,7,TESSY,MOC-MRNA-1273-1,,50_59_YEARS,,,,,,704900,31025,30749,18868,384,0,,,True
