entity,date,total_doses,at_least_one_dose,fully_vaccinated,persons_booster_add_dose,source,country_name
GUAM,2021-10-04,228169.0,125402.0,112034.0,,,Guam
GUAM,2021-10-25,242707.0,132014.0,120977.0,,,Guam
GUAM,2021-11-15,260203.0,133433.0,122728.0,,,Guam
JAPAN,2022-02-03,207319162.0,101375787.0,99849807.0,,,Japan
JAPAN,2022-02-24,223820819.0,101672246.0,100178635.0,,,Japan
JAPAN,2022-03-17,244711875.0,102058113.0,100476635.0,,,Japan
JAPAN,2022-04-07,259734137.0,102744247.0,100835084.0,,,Japan
JAPAN,2022-05-26,279402397.0,103523757.0,101984505.0,,,Japan
JAPAN,2021-12-23,199120144.0,100262404.0,98472531.0,,,Japan
CAMBODIA,2022-01-22,32492665.0,14332499.0,13733787.0,,,Cambodia
CAMBODIA,2022-02-11,33660323.0,14374151.0,13794360.0,,,Cambodia
CAMBODIA,2022-03-04,35855010.0,14678960.0,13863509.0,,,Cambodia
CAMBODIA,2022-05-14,39370968.0,15000782.0,14258682.0,,,Cambodia
CAMBODIA,2022-06-03,40160051.0,15045995.0,14328268.0,,,Cambodia
CAMBODIA,2021-08-20,17040763.0,9851896.0,7967118.0,,,Cambodia
CAMBODIA,2021-09-10,20554497.0,11406989.0,9350408.0,,,Cambodia
CAMBODIA,2021-10-02,22627199.0,11673346.0,11105097.0,,,Cambodia
CAMBODIA,2021-10-22,27163990.0,13652232.0,12941476.0,,,Cambodia
CAMBODIA,2021-12-10,29426116.0,14198740.0,13541484.0,,,Cambodia
CAMBODIA,2021-12-31,30456720.0,14262170.0,13659518.0,,,Cambodia
REPUBLIC OF KOREA,2022-02-06,115321649.0,44618789.0,44039602.0,28165298.0,,Republic Of Korea
REPUBLIC OF KOREA,2022-02-27,118895241.0,44776711.0,44285420.0,31348172.0,,Republic Of Korea
REPUBLIC OF KOREA,2022-05-23,125013797.0,44966639.0,44489650.0,33256334.0,,Republic Of Korea
REPUBLIC OF KOREA,2022-06-16,125625457.0,44979093.0,44532259.0,,,Republic Of Korea
REPUBLIC OF KOREA,2021-10-17,72095854.0,40368956.0,33166098.0,,,Republic Of Korea
REPUBLIC OF KOREA,2021-11-07,79313275.0,41478266.0,39323613.0,,,Republic Of Korea
REPUBLIC OF KOREA,2021-12-20,95510308.0,43426653.0,42024361.0,,,Republic Of Korea
MARSHALL ISLANDS,2022-01-04,47642.0,26053.0,22884.0,,,Marshall Islands
MARSHALL ISLANDS,2021-11-24,44644.0,24742.0,21715.0,,,Marshall Islands
MONGOLIA,2022-02-18,5556022.0,2270849.0,2172187.0,,,Mongolia
MONGOLIA,2022-03-11,5580779.0,2271970.0,2173525.0,,,Mongolia
MONGOLIA,2022-04-01,5594088.0,2272436.0,2174614.0,,,Mongolia
MONGOLIA,2022-05-20,5624765.0,2273318.0,2176198.0,,,Mongolia
MONGOLIA,2022-06-10,5631169.0,2273589.0,2176636.0,,,Mongolia
MONGOLIA,2021-10-31,4805351.0,2255301.0,2139443.0,0.0,,Mongolia
MONGOLIA,2021-11-19,4959853.0,2258611.0,2147026.0,,,Mongolia
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2021-10-29,70876.0,36290.0,35450.0,,,Northern Mariana Islands (Commonwealth Of The)
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2021-12-10,89180.0,41626.0,38417.0,,,Northern Mariana Islands (Commonwealth Of The)
MALAYSIA,2022-03-04,67606802.0,27109001.0,25757415.0,,,Malaysia
MALAYSIA,2022-03-25,68643668.0,27462845.0,25795744.0,,,Malaysia
MALAYSIA,2022-04-15,69490647.0,27599069.0,26138480.0,,,Malaysia
MALAYSIA,2022-06-03,70973991.0,27997736.0,27086354.0,,,Malaysia
MALAYSIA,2021-10-22,46825766.0,25317072.0,23451810.0,,,Malaysia
MALAYSIA,2021-11-12,50775578.0,25363704.0,24548285.0,,,Malaysia
MALAYSIA,2021-12-31,57479498.0,25985461.0,25398672.0,,,Malaysia
NEW CALEDONIA,2022-04-18,458241.0,188078.0,179961.0,,,New Caledonia
NEW CALEDONIA,2022-06-06,461391.0,188346.0,180239.0,,,New Caledonia
NEW ZEALAND,2022-02-25,10554287.0,4255126.0,3960755.0,,,New Zealand
NEW ZEALAND,2022-04-15,11011480.0,4259300.0,4061172.0,,,New Zealand
NEW ZEALAND,2022-05-06,11053632.0,4259481.0,4074691.0,,,New Zealand
NEW ZEALAND,2022-05-27,11075769.0,4259624.0,4078134.0,,,New Zealand
NEW ZEALAND,2022-06-17,11107097.0,4259757.0,4083027.0,,,New Zealand
NEW ZEALAND,2021-12-03,7699860.0,3918531.0,3668912.0,,,New Zealand
PHILIPPINES,2022-01-20,122321531.0,65042489.0,56833689.0,,,Philippines
PHILIPPINES,2022-02-10,130741152.0,67217977.0,61056690.0,,,Philippines
PHILIPPINES,2022-03-03,136493303.0,69059338.0,63533728.0,,,Philippines
PHILIPPINES,2022-04-21,145851324.0,72363173.0,67484926.0,,,Philippines
PHILIPPINES,2022-05-12,148134559.0,73074602.0,68584559.0,,,Philippines
PHILIPPINES,2022-06-02,150995394.0,74104061.0,69433138.0,,,Philippines
PHILIPPINES,2021-12-30,108534301.0,61066275.0,49626599.0,,,Philippines
PALAU,2022-01-04,36961.0,18612.0,16405.0,,,Palau
PALAU,2021-11-24,33829.0,17910.0,15662.0,,,Palau
PAPUA NEW GUINEA,2022-05-09,447781.0,327476.0,267976.0,,,Papua New Guinea
FRENCH POLYNESIA,2022-03-07,342032.0,185843.0,182691.0,,,French Polynesia
SINGAPORE,2022-01-10,11948968.0,4821829.0,4726199.0,,,Singapore
SINGAPORE,2022-01-31,12870890.0,4929611.0,4786538.0,,,Singapore
SINGAPORE,2022-02-21,13452417.0,4977864.0,4898322.0,,,Singapore
SINGAPORE,2022-05-02,13996595.0,5013097.0,4982801.0,,,Singapore
SINGAPORE,2021-09-24,9066237.0,4590002.0,4469610.0,,,Singapore
SINGAPORE,2021-11-11,10416376.0,4690096.0,4635560.0,,,Singapore
SINGAPORE,2021-12-03,11016272.0,4744632.0,4722366.0,,,Singapore
SINGAPORE,2021-12-26,11343488.0,4781888.0,4722366.0,0.0,,Singapore
SOLOMON ISLANDS,2022-01-23,271063.0,195262.0,75801.0,,,Solomon Islands
SOLOMON ISLANDS,2022-02-13,294258.0,205516.0,88712.0,,,Solomon Islands
SOLOMON ISLANDS,2022-03-27,369713.0,240575.0,128328.0,,,Solomon Islands
TONGA,2022-02-09,151614.0,75135.0,68250.0,,,Tonga
TONGA,2021-11-15,116753.0,72695.0,44058.0,,,Tonga
TONGA,2021-12-27,135004.0,73825.0,61179.0,,,Tonga
VIET NAM,2022-01-06,157740557.0,78146683.0,70529369.0,,,Viet Nam
VIET NAM,2022-02-24,192865986.0,79469390.0,75322542.0,,,Viet Nam
VIET NAM,2022-03-17,201405935.0,79686878.0,76170741.0,,,Viet Nam
VIET NAM,2022-04-07,208244568.0,80195986.0,76872167.0,,,Viet Nam
VIET NAM,2022-04-28,214532764.0,81725735.0,77097918.0,,,Viet Nam
VIET NAM,2022-06-16,224919933.0,85334927.0,78143370.0,,,Viet Nam
VIET NAM,2021-12-16,136861720.0,75561338.0,60171020.0,,,Viet Nam
AMERICAN SAMOA,2022-01-04,75506.0,40062.0,32589.0,,,American Samoa
AMERICAN SAMOA,2021-11-24,66691.0,35229.0,31158.0,,,American Samoa
AUSTRALIA,2022-01-08,44013098.0,20524868.0,19896355.0,,,Australia
AUSTRALIA,2022-01-30,49664135.0,21647934.0,20194741.0,,,Australia
AUSTRALIA,2022-02-20,53297217.0,21980295.0,20423361.0,,,Australia
AUSTRALIA,2022-05-01,57759823.0,22279275.0,21528799.0,,,Australia
AUSTRALIA,2022-06-07,59532043.0,22327955.0,21628804.0,,,Australia
AUSTRALIA,2021-11-07,36707411.0,19286079.0,17237996.0,,,Australia
AUSTRALIA,2021-11-27,39073842.0,19965449.0,18685541.0,,,Australia
AUSTRALIA,2021-12-18,41202316.0,20320601.0,19538547.0,,,Australia
BRUNEI DARUSSALAM,2022-02-11,1005173.0,407394.0,404051.0,,,Brunei Darussalam
BRUNEI DARUSSALAM,2022-03-04,1052703.0,407770.0,404673.0,,,Brunei Darussalam
BRUNEI DARUSSALAM,2022-03-25,1073496.0,408026.0,405095.0,,,Brunei Darussalam
BRUNEI DARUSSALAM,2022-04-15,1092488.0,417829.0,405535.0,,,Brunei Darussalam
BRUNEI DARUSSALAM,2021-12-31,898401.0,405888.0,400691.0,,,Brunei Darussalam
CHINA,2022-01-08,2905284892.0,1265450570.0,1215144549.0,,,China
CHINA,2022-02-27,3138003103.0,1276556393.0,1235633241.0,,,China
CHINA,2022-03-17,3229317396.0,1280466763.0,1245572019.0,,,China
CHINA,2022-05-29,3397302855.0,1297283924.0,1266870455.0,,,China
CHINA,2022-06-14,3410000433.0,1297322140.0,1266972368.0,,,China
CHINA,2021-11-05,2321518362.0,1155092984.0,1014799378.0,,,China
CHINA,2021-11-26,2483096365.0,1235196118.0,1084935101.0,,,China
FIJI,2022-01-08,1275172.0,663598.0,611574.0,,,Fiji
FIJI,2022-01-28,1279166.0,664978.0,614188.0,,,Fiji
FIJI,2022-03-18,1420107.0,679918.0,626424.0,,,Fiji
FIJI,2022-04-28,1445516.0,687595.0,634356.0,,,Fiji
FIJI,2022-06-13,1474692.0,706256.0,634807.0,,,Fiji
FIJI,2021-12-17,1267045.0,661452.0,605593.0,,,Fiji
MICRONESIA (FEDERATED STATES OF),2021-11-11,74922.0,46078.0,40681.0,0.0,,Micronesia (Federated States Of)
MICRONESIA (FEDERATED STATES OF),2021-11-30,78958.0,47735.0,42460.0,,,Micronesia (Federated States Of)
GUAM,2021-09-28,226424.0,125258.0,110433.0,0.0,,Guam
GUAM,2021-12-07,276082.0,137181.0,124588.0,,,Guam
JAPAN,2022-01-13,201786647.0,101172002.0,99495264.0,,,Japan
JAPAN,2022-03-03,231122195.0,101760053.0,100301858.0,,,Japan
JAPAN,2022-03-24,250187988.0,102258371.0,100547291.0,,,Japan
JAPAN,2022-04-14,263596741.0,102872721.0,101024896.0,,,Japan
JAPAN,2022-05-05,272738717.0,103229339.0,101566339.0,,,Japan
JAPAN,2021-12-02,197423151.0,99861506.0,97558098.0,,,Japan
CAMBODIA,2022-01-16,31706265.0,14308898.0,13711159.0,,,Cambodia
CAMBODIA,2022-02-06,33379502.0,14362676.0,13776018.0,,,Cambodia
CAMBODIA,2022-03-25,36724986.0,14806103.0,13954711.0,,,Cambodia
CAMBODIA,2022-05-06,38761387.0,14969105.0,14227899.0,,,Cambodia
CAMBODIA,2022-05-27,39929858.0,15033014.0,14306943.0,,,Cambodia
CAMBODIA,2021-08-13,14723006.0,8267689.0,6967688.0,,,Cambodia
CAMBODIA,2021-09-03,19536084.0,11045289.0,8726567.0,,,Cambodia
CAMBODIA,2021-09-24,22206322.0,11618066.0,10774063.0,,,Cambodia
CAMBODIA,2021-11-12,28210938.0,14045675.0,13199809.0,,,Cambodia
CAMBODIA,2021-12-03,28908865.0,14165298.0,13437233.0,,,Cambodia
CAMBODIA,2021-12-24,30139205.0,14242616.0,13622532.0,,,Cambodia
REPUBLIC OF KOREA,2022-01-10,106825818.0,44316011.0,42988294.0,,,Republic Of Korea
REPUBLIC OF KOREA,2022-03-06,119396010.0,44795835.0,44319580.0,31795829.0,,Republic Of Korea
REPUBLIC OF KOREA,2022-05-02,123142025.0,44950789.0,44469184.0,,,Republic Of Korea
REPUBLIC OF KOREA,2021-10-24,75262801.0,40731025.0,35975412.0,,,Republic Of Korea
REPUBLIC OF KOREA,2021-11-14,80512851.0,41918023.0,40087284.0,,,Republic Of Korea
MARSHALL ISLANDS,2022-06-13,72668.0,36583.0,29077.0,,,Marshall Islands
MARSHALL ISLANDS,2021-11-30,45184.0,24841.0,22019.0,,,Marshall Islands
MONGOLIA,2022-01-21,5493910.0,2268775.0,2169302.0,,,Mongolia
MONGOLIA,2022-02-11,5543204.0,2270289.0,2171510.0,,,Mongolia
MONGOLIA,2022-03-04,5576400.0,2271786.0,2173223.0,,,Mongolia
MONGOLIA,2022-04-22,5605779.0,2272792.0,2175286.0,,,Mongolia
MONGOLIA,2022-05-13,5622095.0,2273204.0,2176039.0,,,Mongolia
MONGOLIA,2022-06-03,5629336.0,2273504.0,2176508.0,,,Mongolia
MONGOLIA,2021-12-10,5215573.0,2262695.0,2155867.0,,,Mongolia
MONGOLIA,2021-12-31,5345332.0,2266121.0,2164054.0,,,Mongolia
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2021-10-08,70252.0,35918.0,35152.0,,,Northern Mariana Islands (Commonwealth Of The)
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2021-11-26,82052.0,39567.0,36107.0,,,Northern Mariana Islands (Commonwealth Of The)
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2021-12-17,93107.0,42378.0,39156.0,,,Northern Mariana Islands (Commonwealth Of The)
MALAYSIA,2022-01-14,60216773.0,26017708.0,25439729.0,,,Malaysia
MALAYSIA,2022-02-25,66872362.0,26873297.0,25748124.0,,,Malaysia
MALAYSIA,2022-03-18,68420253.0,27398016.0,25784349.0,,,Malaysia
MALAYSIA,2022-05-06,70366312.0,27780052.0,26759334.0,,,Malaysia
MALAYSIA,2022-05-27,70879130.0,27961729.0,27039505.0,,,Malaysia
MALAYSIA,2021-10-15,45900724.0,24663184.0,21907522.0,,,Malaysia
MALAYSIA,2021-12-03,53960016.0,25872462.0,25242933.0,,,Malaysia
MALAYSIA,2021-12-24,56561532.0,25967601.0,25372141.0,,,Malaysia
NEW CALEDONIA,2022-04-25,458300.0,188104.0,179994.0,,,New Caledonia
NEW CALEDONIA,2022-05-17,460894.0,188298.0,180161.0,,,New Caledonia
NEW ZEALAND,2022-02-07,9369918.0,4153076.0,3922534.0,1640000.0,,New Zealand
NEW ZEALAND,2022-03-04,10710271.0,4257603.0,3967841.0,,,New Zealand
NEW ZEALAND,2022-03-25,10924041.0,4258768.0,4017311.0,,,New Zealand
NEW ZEALAND,2022-05-13,11053802.0,4259529.0,4076139.0,,,New Zealand
NEW ZEALAND,2022-06-03,11090222.0,4259668.0,4079886.0,,,New Zealand
NEW ZEALAND,2021-12-10,7855438.0,3946122.0,3739155.0,,,New Zealand
PHILIPPINES,2022-02-17,133234116.0,67926471.0,62197099.0,,,Philippines
PHILIPPINES,2022-03-10,138008327.0,69535310.0,64212017.0,,,Philippines
PHILIPPINES,2022-03-31,142489795.0,71241756.0,65992429.0,,,Philippines
PHILIPPINES,2022-05-19,149025442.0,73389565.0,68939634.0,,,Philippines
PHILIPPINES,2022-06-09,151919132.0,74428513.0,69675483.0,,,Philippines
PHILIPPINES,2021-11-18,73915085.0,44524081.0,32991268.0,,,Philippines
PALAU,2022-06-13,47462.0,20228.0,18021.0,,,Palau
PALAU,2021-11-30,33849.0,17910.0,15664.0,,,Palau
SINGAPORE,2022-01-17,12002907.0,4870033.0,4731934.0,,,Singapore
SINGAPORE,2022-02-13,13049391.0,4948618.0,4823890.0,3457955.0,,Singapore
SINGAPORE,2022-02-28,13572663.0,4988900.0,4922011.0,,,Singapore
SINGAPORE,2022-03-21,13780673.0,5003208.0,4958375.0,,,Singapore
SINGAPORE,2022-04-18,13932269.0,5010668.0,4977613.0,,,Singapore
SINGAPORE,2021-10-02,9085522.0,4594688.0,4490834.0,,,Singapore
SINGAPORE,2021-10-22,9200296.0,4628321.0,4571975.0,,,Singapore
SINGAPORE,2021-12-11,11125344.0,4744632.0,4722366.0,,,Singapore
SINGAPORE,2022-01-02,11834312.0,4781888.0,4722366.0,,,Singapore
SOLOMON ISLANDS,2022-01-16,264085.0,193126.0,70959.0,,,Solomon Islands
SOLOMON ISLANDS,2022-02-06,285199.0,200876.0,84320.0,,,Solomon Islands
SOLOMON ISLANDS,2022-05-08,431304.0,267871.0,161810.0,,,Solomon Islands
SOLOMON ISLANDS,2022-06-19,471149.0,284693.0,182055.0,,,Solomon Islands
TONGA,2021-12-13,130236.0,73609.0,56627.0,,,Tonga
VIET NAM,2022-01-27,180366266.0,79023934.0,74011623.0,,,Viet Nam
VIET NAM,2022-02-17,190215794.0,79453512.0,75322542.0,,,Viet Nam
VIET NAM,2022-03-10,199277592.0,79640545.0,76053900.0,,,Viet Nam
VIET NAM,2022-05-19,218799777.0,83637404.0,77207248.0,,,Viet Nam
VIET NAM,2022-06-09,223070073.0,84922250.0,77994241.0,,,Viet Nam
VANUATU,2022-01-23,184031.0,110235.0,73810.0,,,Vanuatu
WALLIS AND FUTUNA,2022-03-12,15993.0,6519.0,6515.0,,,Wallis And Futuna
SAMOA,2022-05-22,424876.0,190053.0,173378.0,,,Samoa
AMERICAN SAMOA,2022-01-13,80845.0,41308.0,35887.0,,,American Samoa
AMERICAN SAMOA,2022-02-16,85050.0,42212.0,37805.0,,,American Samoa
AMERICAN SAMOA,2022-03-02,88399.0,42651.0,38258.0,,,American Samoa
AMERICAN SAMOA,2022-04-07,103065.0,44175.0,40053.0,,,American Samoa
AMERICAN SAMOA,2022-04-21,105958.0,44240.0,40593.0,,,American Samoa
AUSTRALIA,2022-04-02,56587064.0,22216890.0,21280501.0,,,Australia
COOK ISLANDS,2022-02-19,36399.0,14571.0,12773.0,9055.0,,Cook Islands
COOK ISLANDS,2022-03-29,39686.0,15094.0,14676.0,9916.0,,Cook Islands
FIJI,2021-12-24,1269970.0,662199.0,607771.0,,,Fiji
GUAM,2022-04-07,339893.0,152856.0,139283.0,,,Guam
GUAM,2022-04-21,341561.0,153273.0,139725.0,,,Guam
MARSHALL ISLANDS,2022-01-28,49112.0,26516.0,23191.0,,,Marshall Islands
MARSHALL ISLANDS,2022-05-12,67461.0,35056.0,27591.0,,,Marshall Islands
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2022-02-04,105295.0,44211.0,42880.0,,,Northern Mariana Islands (Commonwealth Of The)
MALAYSIA,2022-04-01,68946956.0,27517579.0,25808478.0,,,Malaysia
MALAYSIA,2022-06-17,71121524.0,28020658.0,27188353.0,,,Malaysia
NEW ZEALAND,2022-01-28,9369918.0,4153076.0,3922534.0,,,New Zealand
AMERICAN SAMOA,2022-01-28,82992.0,41820.0,36804.0,,,American Samoa
AMERICAN SAMOA,2022-03-17,97346.0,43637.0,39137.0,,,American Samoa
AUSTRALIA,2022-05-22,58784623.0,22308274.0,21593262.0,,,Australia
COOK ISLANDS,2022-04-16,39667.0,15013.0,14679.0,9975.0,,Cook Islands
MICRONESIA (FEDERATED STATES OF),2022-02-16,97185.0,57174.0,45863.0,,,Micronesia (Federated States Of)
GUAM,2021-12-15,282190.0,139095.0,125579.0,,,Guam
GUAM,2022-01-28,306489.0,144853.0,130880.0,,,Guam
GUAM,2022-02-16,317874.0,147421.0,133367.0,,,Guam
GUAM,2022-03-02,328371.0,150530.0,136263.0,,,Guam
JAPAN,2022-06-09,282077041.0,103643585.0,102170351.0,,,Japan
JAPAN,2022-06-16,283048722.0,103688577.0,102248901.0,,,Japan
KIRIBATI,2022-02-19,127916.0,76491.0,50428.0,996.0,,Kiribati
REPUBLIC OF KOREA,2021-12-05,86392659.0,42627767.0,41311994.0,,,Republic Of Korea
REPUBLIC OF KOREA,2022-03-27,120368971.0,44865394.0,44396041.0,32623106.0,,Republic Of Korea
LAO PEOPLE'S DEMOCRATIC REPUBLIC,2021-11-07,5404986.0,3474145.0,2913160.0,,,Lao People'S Democratic Republic
LAO PEOPLE'S DEMOCRATIC REPUBLIC,2022-01-18,7808722.0,4653477.0,3835288.0,,,Lao People'S Democratic Republic
LAO PEOPLE'S DEMOCRATIC REPUBLIC,2022-02-17,8791236.0,4830440.0,4255830.0,,,Lao People'S Democratic Republic
MARSHALL ISLANDS,2022-03-17,57421.0,30074.0,24904.0,,,Marshall Islands
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2022-01-21,103210.0,43835.0,42438.0,18056.0,,Northern Mariana Islands (Commonwealth Of The)
AMERICAN SAMOA,2022-05-12,108220.0,44456.0,40945.0,,,American Samoa
COOK ISLANDS,2022-05-10,39612.0,15020.0,14676.0,,,Cook Islands
MICRONESIA (FEDERATED STATES OF),2022-03-02,102720.0,59409.0,48491.0,,,Micronesia (Federated States Of)
MICRONESIA (FEDERATED STATES OF),2022-03-17,110099.0,62087.0,51505.0,,,Micronesia (Federated States Of)
MICRONESIA (FEDERATED STATES OF),2022-04-07,117839.0,64589.0,54305.0,,,Micronesia (Federated States Of)
GUAM,2021-11-02,253651.0,132474.0,121641.0,,,Guam
KIRIBATI,2022-04-15,144216.0,79764.0,58191.0,6261.0,,Kiribati
KIRIBATI,2022-05-14,151235.0,80566.0,60670.0,,,Kiribati
REPUBLIC OF KOREA,2022-03-13,119770745.0,44829981.0,44359111.0,32096948.0,,Republic Of Korea
LAO PEOPLE'S DEMOCRATIC REPUBLIC,2022-05-05,11130131.0,5786537.0,4939064.0,,,Lao People'S Democratic Republic
MARSHALL ISLANDS,2021-11-02,42288.0,24092.0,20283.0,,,Marshall Islands
MARSHALL ISLANDS,2022-04-07,60535.0,31721.0,25623.0,,,Marshall Islands
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2021-11-12,77512.0,37745.0,35696.0,,,Northern Mariana Islands (Commonwealth Of The)
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2022-05-20,111269.0,44813.0,43939.0,,,Northern Mariana Islands (Commonwealth Of The)
MALAYSIA,2022-01-28,63118007.0,26065797.0,25503653.0,,,Malaysia
AMERICAN SAMOA,2021-11-02,65535.0,35077.0,30862.0,,,American Samoa
AMERICAN SAMOA,2021-12-15,72634.0,38833.0,31626.0,,,American Samoa
BRUNEI DARUSSALAM,2022-05-27,1173118.0,444293.0,426764.0,,,Brunei Darussalam
COOK ISLANDS,2022-03-08,39016.0,14992.0,14129.0,9895.0,,Cook Islands
FIJI,2022-04-01,1428275.0,682439.0,628308.0,,,Fiji
FIJI,2022-05-13,1465780.0,705527.0,633527.0,,,Fiji
MICRONESIA (FEDERATED STATES OF),2021-12-15,82358.0,48353.0,43234.0,,,Micronesia (Federated States Of)
MICRONESIA (FEDERATED STATES OF),2022-01-13,84775.0,49522.0,43632.0,,,Micronesia (Federated States Of)
MICRONESIA (FEDERATED STATES OF),2022-01-28,90238.0,53485.0,44137.0,,,Micronesia (Federated States Of)
MICRONESIA (FEDERATED STATES OF),2022-04-21,122731.0,66131.0,55921.0,,,Micronesia (Federated States Of)
MICRONESIA (FEDERATED STATES OF),2022-05-12,128183.0,67839.0,57297.0,,,Micronesia (Federated States Of)
GUAM,2021-10-14,237500.0,129930.0,117562.0,,,Guam
GUAM,2022-01-13,294861.0,142192.0,128486.0,,,Guam
GUAM,2022-03-17,334957.0,151969.0,137851.0,,,Guam
GUAM,2022-05-12,349073.0,153586.0,140525.0,,,Guam
CAMBODIA,2022-04-15,37188887.0,14855108.0,14110875.0,,,Cambodia
KIRIBATI,2022-02-05,120594.0,74579.0,46015.0,0.0,,Kiribati
KIRIBATI,2022-03-13,136758.0,78620.0,55333.0,2805.0,,Kiribati
REPUBLIC OF KOREA,2022-04-04,120600744.0,44894841.0,44421396.0,,,Republic Of Korea
REPUBLIC OF KOREA,2022-05-31,126333492.0,44971813.0,44505965.0,,,Republic Of Korea
LAO PEOPLE'S DEMOCRATIC REPUBLIC,2022-03-10,9460751.0,5160696.0,4370563.0,,,Lao People'S Democratic Republic
LAO PEOPLE'S DEMOCRATIC REPUBLIC,2022-04-06,10527679.0,5670200.0,4614786.0,,,Lao People'S Democratic Republic
MARSHALL ISLANDS,2021-12-15,46518.0,25598.0,22427.0,,,Marshall Islands
MARSHALL ISLANDS,2022-01-13,48593.0,26312.0,23111.0,,,Marshall Islands
MARSHALL ISLANDS,2022-02-16,51939.0,27833.0,23644.0,,,Marshall Islands
MARSHALL ISLANDS,2022-03-02,55494.0,29252.0,24164.0,,,Marshall Islands
MARSHALL ISLANDS,2022-04-21,64048.0,33265.0,26892.0,,,Marshall Islands
PALAU,2022-01-13,38979.0,18655.0,16616.0,,,Palau
PALAU,2022-01-28,43740.0,19335.0,17048.0,,,Palau
PALAU,2022-02-16,45692.0,19923.0,17430.0,,,Palau
PALAU,2022-04-07,46973.0,20163.0,17926.0,,,Palau
FRENCH POLYNESIA,2022-03-23,342032.0,186128.0,182691.0,,,French Polynesia
FRENCH POLYNESIA,2022-04-17,456203.0,183647.0,183647.0,,,French Polynesia
SOLOMON ISLANDS,2022-02-27,315423.0,214939.0,100347.0,,,Solomon Islands
TONGA,2022-01-04,137609.0,73928.0,63681.0,,,Tonga
TONGA,2022-04-28,186068.0,77510.0,72651.0,,,Tonga
VANUATU,2022-01-30,189138.0,110907.0,78231.0,,,Vanuatu
VANUATU,2022-02-20,197335.0,114284.0,85180.0,,,Vanuatu
VANUATU,2022-05-01,288492.0,139508.0,126591.0,,,Vanuatu
WALLIS AND FUTUNA,2022-02-18,15633.0,6450.0,6399.0,,,Wallis And Futuna
WALLIS AND FUTUNA,2022-03-18,16093.0,6533.0,6533.0,,,Wallis And Futuna
NEW CALEDONIA,2022-03-09,455721.0,187857.0,179523.0,,,New Caledonia
NEW CALEDONIA,2022-05-24,460985.0,188325.0,180201.0,,,New Caledonia
NIUE,2022-03-13,4161.0,1650.0,1417.0,1094.0,,Niue
PALAU,2022-03-02,46437.0,20051.0,17720.0,,,Palau
PALAU,2022-05-12,47146.0,20196.0,17971.0,,,Palau
PAPUA NEW GUINEA,2022-03-22,422817.0,317150.0,257566.0,,,Papua New Guinea
FRENCH POLYNESIA,2022-02-22,336279.0,183676.0,180364.0,,,French Polynesia
SINGAPORE,2022-03-28,13825593.0,5005722.0,4964989.0,,,Singapore
SINGAPORE,2022-05-09,14027362.0,5013834.0,4984296.0,,,Singapore
SINGAPORE,2022-05-23,14088862.0,5015471.0,4987927.0,,,Singapore
VIET NAM,2022-03-24,204566009.0,79974238.0,76300975.0,,,Viet Nam
SAMOA,2022-05-05,412957.0,189423.0,162089.0,,,Samoa
NEW CALEDONIA,2022-03-28,458085.0,188003.0,179880.0,,,New Caledonia
NAURU,2022-03-31,22976.0,9464.0,8585.0,,,Nauru
NEW ZEALAND,2022-01-07,8350602.0,3979849.0,3871097.0,,,New Zealand
PITCAIRN ISLANDS,2022-02-28,138.0,55.0,37.0,,,Pitcairn Islands
PALAU,2021-11-02,31681.0,17834.0,15572.0,,,Palau
PALAU,2021-12-15,35035.0,18517.0,15748.0,,,Palau
PALAU,2022-03-17,46724.0,20117.0,17833.0,,,Palau
PALAU,2022-04-21,47030.0,20176.0,17937.0,,,Palau
PAPUA NEW GUINEA,2022-04-19,441214.0,323345.0,263995.0,,,Papua New Guinea
PAPUA NEW GUINEA,2022-05-22,452777.0,330825.0,271349.0,,,Papua New Guinea
PAPUA NEW GUINEA,2022-06-12,461982.0,337243.0,277913.0,,,Papua New Guinea
SOLOMON ISLANDS,2022-05-15,439234.0,269697.0,166361.0,,,Solomon Islands
TONGA,2021-11-29,119535.0,73296.0,46239.0,,,Tonga
TONGA,2022-04-03,181511.0,78239.0,71852.0,,,Tonga
VANUATU,2022-04-03,242178.0,132941.0,118158.0,,,Vanuatu
VANUATU,2022-06-19,260304.0,143339.0,130607.0,,,Vanuatu
WALLIS AND FUTUNA,2022-04-14,16426.0,6592.0,6633.0,,,Wallis And Futuna
SAMOA,2022-05-29,425623.0,190053.0,174125.0,,,Samoa
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2022-03-16,105295.0,44512.0,43590.0,,,Northern Mariana Islands (Commonwealth Of The)
NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),2022-05-04,111665.0,44759.0,43866.0,23040.0,,Northern Mariana Islands (Commonwealth Of The)
